matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,0,-8.10697183227422,0,-12.192948144825804,0,1,0,1,0,1,-3,0,2.1764338076671454,0
0,0,1,-6.195253047967186,0,-6.203360357730682,0,0,1,14,0,0,-1,1,1.5146925448447344,0
0,0,0,-5.810286461407363,0,-7.45455911505149,0,0,1,14,0,0,-2,1,5.204006687076795,1
0,0,1,-7.146302413206516,0,-8.115410700920085,0,0,1,3,0,3,-6,0,2.19883358814192,0
0,1,0,-10.871192304843484,0,-8.241704426244377,0,0,1,19,0,0,-2,1,2.70805020110221,0
0,0,1,-6.195253047967186,0,-9.89036305183176,0,0,1,12,0,0,-3,0,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-11.78748303671764,0,0,1,16,0,0,-4,1,1.5146925448447344,0
0,0,1,-9.841572887662327,0,-6.203360357730682,0,0,1,12,0,0,-2,1,3.044522437723423,1
0,0,1,-6.195253047967186,0,-10.052881981329532,0,0,1,4,0,0,-1,1,1.5146925448447344,1
0,0,1,-9.841572887662327,0,-11.78748303671764,0,0,1,19,0,0,-8,0,3.044522437723423,1
0,1,0,-6.195253047967186,0,-11.276657412951648,0,0,1,1,0,0,-1,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-9.59025845938142,0,0,1,2,0,2,-1,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-11.094335856157695,0,0,1,25,0,0,1,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-11.969804593511594,0,0,1,2,0,0,-2,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-10.082734944479215,0,0,0,45,0,1,45,1,1.5146925448447344,0
0,0,0,-10.082734944479215,0,-6.255411939743378,0,0,1,2,0,0,-2,1,2.803360380906535,0
0,0,1,-10.534720068222272,0,-10.583510232391705,0,0,1,26,0,0,-3,0,3.044522437723423,0
0,0,1,-6.195253047967186,0,-8.467254717589151,0,0,1,2,0,5,-1,1,1.5146925448447344,1
0,0,1,-9.38958776391927,0,-6.573453486692192,0,0,1,2,0,5,-3,0,2.243744592971112,0
0,0,1,-6.195253047967186,0,-8.098603582603703,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-10.68887074804953,0,0,1,1,0,0,-1,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-6.203360357730682,0,0,1,70,0,0,-2,1,1.5146925448447344,0
0,0,1,-6.549269594239308,0,-11.78748303671764,0,0,1,50,0,0,-1,1,2.767293034665071,0
0,0,1,-8.348133889091107,0,-10.583510232391705,0,0,1,7,0,0,-5,0,3.2851984677992734,0
0,0,1,-6.195253047967186,0,-10.806653783705913,0,0,1,1,0,0,-1,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-12.192948144825804,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-12.192948144825804,0,1,0,30,0,1,30,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-6.926379476592348,0,0,1,9,0,0,-1,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-11.094335856157695,0,0,1,1,0,0,-1,1,1.5146925448447344,0
0,0,1,-8.791750763163648,0,-5.810286461407363,0,0,1,5,0,7,-1,1,1.455287232606842,1
0,0,1,-6.195253047967186,0,-6.203360357730682,0,0,1,57,0,0,-1,1,1.5146925448447344,1
0,0,1,-8.791750763163648,0,-6.203360357730682,0,0,1,13,0,0,-6,0,1.455287232606842,1
0,0,1,-6.195253047967186,0,-10.488200052587379,0,0,1,16,0,0,1,1,1.5146925448447344,1
0,0,1,-9.275177412741526,0,-11.78748303671764,0,0,1,22,0,0,-9,0,2.512305623976115,1
0,0,1,-9.729094904235636,0,-7.17566830801088,1,0,0,6,0,1,-3,0,3.1570004211501135,1
0,0,1,-9.627998787364268,0,-9.374549886554728,0,0,1,20,0,0,-4,0,3.258096538021482,0
0,0,1,-7.762131345982491,0,-6.73549255693947,0,0,1,28,0,0,-1,1,3.871201010907891,1
0,1,0,-6.195253047967186,0,-11.499800964265859,0,0,1,2,0,0,1,1,1.5146925448447344,0
0,0,1,-9.94165634621931,0,-9.316562628904379,0,0,1,12,0,0,-10,0,2.538973871058276,0
0,0,1,-6.256071788002225,0,-12.192948144825804,0,0,1,12,0,0,-5,0,2.7692938263429285,0
0,0,0,-6.256071788002225,0,-6.926379476592348,0,0,1,4,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.549269594239308,0,-9.420359422586023,0,0,1,19,0,2,-3,0,2.767293034665071,1
0,0,1,-8.944513517716059,0,-11.276657412951648,0,0,1,6,0,0,-9,0,3.536116699561526,0
0,0,1,-6.794785443308052,0,-11.181347233147324,0,0,1,29,0,0,3,1,2.1210179685255763,0
0,0,1,-6.256071788002225,0,-6.255411939743378,0,1,0,9,0,1,-1,1,2.7692938263429285,1
0,0,1,-6.324357695868357,0,-9.38958776391927,0,0,1,11,0,0,-4,0,4.952299717083292,1
0,0,1,-6.794785443308052,0,-10.871192304843484,0,0,1,6,0,0,-11,0,2.1210179685255763,1
0,0,1,-8.041908238927158,0,-7.786228897561551,0,0,1,9,0,0,-4,0,2.07159836421881,0
0,0,1,-7.623405136480864,0,-7.508504777943205,0,0,1,5,0,0,-1,1,2.5218501649796847,1
0,0,1,-7.623405136480864,0,-12.480630217277586,0,0,1,2,0,0,-1,1,2.5218501649796847,1
0,0,1,-6.794785443308052,0,-5.810286461407363,0,0,1,30,0,0,-4,0,2.1210179685255763,1
0,0,1,-6.195253047967186,0,-8.65198882078849,0,0,1,5,0,2,-1,1,1.5146925448447344,0
0,0,1,-8.041908238927158,0,-8.87876214015328,0,0,1,16,0,1,-3,0,2.07159836421881,0
0,0,1,-8.65198882078849,0,-11.78748303671764,0,0,1,8,0,0,-14,0,3.828641396489095,0
0,0,1,-9.275177412741526,0,-6.2064961395413665,0,0,1,8,0,0,-6,0,2.2246235515243336,0
0,1,0,-7.623405136480864,0,-10.534720068222272,0,0,1,14,0,8,-3,0,2.5218501649796847,1
0,0,0,-6.794785443308052,0,-6.2064961395413665,0,0,1,1,0,0,-4,0,2.1210179685255763,1
0,0,0,-8.348133889091107,1,-6.255411939743378,0,1,0,6,0,1,2,1,3.2851984677992734,0
0,0,1,-5.810286461407363,0,-10.68887074804953,0,0,1,3,0,0,-1,1,5.204006687076795,0
0,0,1,-6.195253047967186,0,-11.499800964265859,0,0,1,4,0,0,-2,1,1.5146925448447344,0
0,0,0,-9.452108120900602,0,-6.518766139945893,0,0,1,1,0,0,-1,1,1.824549292051046,1
0,0,0,-6.794785443308052,0,-10.24703799577049,0,0,1,35,0,0,-4,1,2.1210179685255763,0
1,0,0,-6.256071788002225,0,-6.73549255693947,0,0,1,17,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.256071788002225,0,-11.094335856157695,0,0,1,4,0,0,-1,1,2.7692938263429285,1
0,0,1,-6.195253047967186,0,-9.647416873221369,0,0,1,13,0,0,-5,0,1.5146925448447344,1
0,0,0,-8.473297032045114,0,-6.518766139945893,0,0,1,40,0,0,2,1,3.0265039322207445,1
0,0,1,-6.256071788002225,0,-6.518766139945893,0,0,1,3,0,0,2,1,2.7692938263429285,0
0,0,0,-6.794785443308052,0,-10.321145967924213,0,0,1,39,0,0,-1,1,2.1210179685255763,0
0,0,1,-8.791750763163648,0,-5.810286461407363,0,0,1,54,0,2,-1,1,1.455287232606842,0
0,0,0,-6.794785443308052,0,-11.499800964265859,0,0,1,10,0,0,-1,1,2.1210179685255763,1
0,0,1,-8.696440583359324,0,-11.499800964265859,0,0,1,4,0,0,-2,1,2.3178525651248343,0
0,0,0,-6.794785443308052,0,-11.499800964265859,0,0,1,9,0,0,-2,1,2.1210179685255763,1
0,0,1,-7.146302413206516,0,-9.404855236050057,0,0,1,2,0,0,-1,1,2.19883358814192,1
0,0,1,-8.516647472918727,0,-10.634803526779255,0,0,1,8,0,0,-2,1,1.2124474313169082,1
0,0,1,-6.324357695868357,0,-8.44934379102262,0,0,1,30,0,0,3,1,4.952299717083292,1
0,0,1,-6.195253047967186,0,-12.480630217277586,0,0,1,2,0,6,-3,0,1.5146925448447344,0
0,0,1,-8.791750763163648,0,-11.276657412951648,0,0,1,1,0,0,-1,1,1.455287232606842,0
0,1,0,-7.623405136480864,0,-5.3795035453149085,1,0,0,18,0,1,-1,1,2.5218501649796847,1
0,1,0,-9.136591249455378,0,-6.573453486692192,0,0,1,15,0,0,-2,1,2.1400661634962708,0
0,0,1,-8.791750763163648,0,-6.73549255693947,0,0,1,15,0,0,-2,1,1.455287232606842,1
0,0,1,-8.791750763163648,0,-11.382017928609475,0,0,1,1,0,0,-1,1,1.455287232606842,1
0,0,1,-8.954269692661423,0,-9.23543708409201,0,0,1,20,0,0,-1,1,3.9318256327243257,0
0,0,1,-9.004531527442312,0,-9.004531527442312,0,0,1,26,0,5,-3,0,3.4760986898352733,1
0,1,0,-9.553890815210545,0,-12.480630217277586,0,0,1,3,0,0,-1,1,2.4159137783010487,1
0,0,1,-6.794785443308052,0,-6.518766139945893,0,0,1,4,0,0,4,1,2.1210179685255763,0
0,0,1,-6.748368271299515,0,-6.433258038231307,0,0,1,24,0,4,-1,1,5.221436322212079,1
0,0,1,-7.623405136480864,0,-8.491646170713311,0,0,1,5,0,0,-1,1,2.5218501649796847,1
0,0,1,-8.696440583359324,0,-5.810286461407363,0,0,1,16,0,2,-1,1,2.3178525651248343,1
0,0,0,-8.285937681221203,0,-5.975344537423814,0,0,0,4,0,1,-1,1,2.1578106087953426,0
0,0,1,-6.794785443308052,0,-10.443748290016545,0,0,1,2,0,0,-2,1,2.1210179685255763,0
0,0,1,-6.256071788002225,0,-12.88609532538575,0,0,1,5,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.256071788002225,0,-7.146302413206516,0,0,0,4,0,1,-1,1,2.7692938263429285,0
0,0,0,-6.794785443308052,0,-7.146302413206516,0,1,0,2,0,1,-1,1,2.1210179685255763,1
0,0,1,-6.794785443308052,0,-8.296038777207706,0,0,1,7,0,0,-1,1,2.1210179685255763,1
0,0,1,-6.794785443308052,0,-10.443748290016545,0,0,1,3,0,0,-1,1,2.1210179685255763,1
1,0,0,-7.623405136480864,0,-6.794785443308052,0,0,1,1,0,0,-2,1,2.5218501649796847,1
0,0,1,-6.794785443308052,0,-6.926379476592348,1,0,0,3,0,1,-1,1,2.1210179685255763,0
0,0,0,-6.794785443308052,1,-8.984122655811104,0,0,1,3,0,0,-1,1,2.1210179685255763,0
0,0,1,-7.610534945960329,0,-8.232134975228226,0,0,1,12,0,0,-2,1,2.972975286431375,0
0,0,1,-9.7506011094566,0,-8.588809919166959,0,1,0,9,0,1,-3,0,1.5260563034950494,0
0,1,0,-6.195253047967186,0,-11.499800964265859,0,0,1,12,0,0,-2,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-8.27593759788662,0,0,0,1,0,1,-1,1,1.5146925448447344,0
0,0,0,-6.195253047967186,0,-11.499800964265859,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,1,0,-6.195253047967186,0,-6.203360357730682,0,0,0,2,0,1,-1,1,1.5146925448447344,1
0,0,0,-6.195253047967186,0,-5.810286461407363,0,0,1,33,0,2,-1,1,1.5146925448447344,1
0,0,0,-6.195253047967186,0,-12.192948144825804,0,0,1,2,0,0,-1,1,1.5146925448447344,0
0,0,0,-6.195253047967186,0,-11.094335856157695,0,0,1,1,0,0,-1,1,1.5146925448447344,1
0,0,0,-8.473297032045114,0,-5.975344537423814,1,0,0,1,0,1,-1,1,3.0265039322207445,0
0,0,0,-6.794785443308052,0,-12.192948144825804,0,0,1,3,0,0,-1,1,2.1210179685255763,0
0,0,0,-6.794785443308052,0,-9.94165634621931,0,0,1,1,0,0,-1,1,2.1210179685255763,1
0,0,0,-6.794785443308052,0,-6.748368271299515,0,1,0,5,0,1,-1,1,2.1210179685255763,1
0,0,1,-9.275177412741526,0,-9.275177412741526,0,1,0,4,0,1,-1,1,2.2246235515243336,0
0,0,1,-6.195253047967186,0,-12.88609532538575,0,0,1,5,0,0,5,1,1.5146925448447344,0
0,0,1,-8.10697183227422,0,-11.014293148484159,0,1,0,6,0,1,-1,1,2.1764338076671454,1
0,0,1,-6.195253047967186,0,-10.321145967924213,0,0,1,8,0,0,-2,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-8.735055419487104,0,0,1,10,0,1,10,1,1.5146925448447344,1
