matrix_subject1v2,uid_idoc,uid_amp,position_matrix_verb,length_CC_onset,uid_var,length_matrix_verb_to_CC,subject_form_CC_subject1v2,uid_iphrase,subject_form_CC_subject1v3,frequency_CC_subject_head,genre,matrix_subject1v4,frequency_matrix_verb,matrix_subject1v3,that_omission,uid_avgStep,length_CC_remainder,uid_igauche2_2,uid_biggestStep,uid_jaeger,word_form_similarity,subject_form_CC_subject1v4
0,-0.0787434577941894,0.001048982143402,6,6,0.0733234775812547,-1,0,-0.0745932735598239,0,-5.810286461407363,1,1,-8.041908238927158,0,1,0.0008668328714575,0,-0.0787434577941894,-0.0151368081569671,2.07159836421881,0,1
0,0.1986481678041666,0.0290697924792766,5,0,-2.904044397518014,-14,0,0.0849656478143655,0,-12.192948144825804,1,1,-8.767058150573277,0,0,0.0003260827539099,0,0.2784547507762909,-0.003292441368103,2.327277705584417,0,1
0,0.079236259714052,0.0678788423538208,1,0,-3.7940620038137496,-5,0,-0.178691104383153,0,-8.246523712680325,1,1,-9.07943283561543,0,0,-0.0001865415211348,0,-0.1992381066083908,0.0998952388763427,2.4203681286504293,0,1
0,0.0274791829288005,0.0152203030884265,13,1,-0.3322468858107612,-3,1,0.0233571120952608,0,-8.467254717589151,1,1,-8.767058150573277,0,0,0.0004349756328498,0,0.0274791829288005,-0.0009795352816581,2.327277705584417,0,0
0,-0.1366467773914337,0.0003336668014526,25,11,-0.1418818714795886,-3,0,-0.1443751533802312,0,-6.801595912310578,0,1,-10.023894444456282,0,0,-0.0002850905811,0,-0.1366467773914337,-0.0303186476230621,2.862200880929469,0,1
0,0.1520827617797105,0.0,15,1,-1.592636537061793,-1,0,0.0134860443201286,0,-6.801595912310578,0,0,-7.437205100358338,1,1,0.0016946075927643,0,0.0585238859057426,0.0056479573249816,3.7441421327889857,0,1
0,-0.0468840394169092,0.0,32,10,0.5022248478070139,-3,0,-0.0500139031285217,0,-8.41445653202218,1,1,-8.791750763163648,0,0,0.0002826958802257,0,-0.0468840394169092,0.0,1.455287232606842,0,1
0,-0.1025998983231336,-0.0057847909629344,2,1,3.385512152890133,-1,0,-0.1544315435335624,1,-5.3795035453149085,0,1,-7.762131345982491,0,1,-2.046472183903948e-05,0,-0.1665896996855735,-0.0014349594712257,3.871201010907891,0,0
0,-0.1141357421875,0.0600951313972473,4,1,-2.484196710049244,-1,0,0.0286533154660101,0,-8.659261580117569,1,1,-6.794785443308052,0,1,0.0016648058864203,0,0.1141357421875,0.0,2.1210179685255763,0,0
0,0.1149742007255554,-0.053748071193695,1,1,40.45224859866758,-1,0,-0.0946492541581392,0,-8.659261580117569,0,0,-6.794785443308052,1,1,0.0010821473681264,0,-0.1149742007255554,0.0388455539941787,2.1210179685255763,0,0
0,-0.02299015969038,0.0,28,1,0.97130027021268,-1,0,0.0066856363099538,0,-10.583510232391705,1,0,-6.256071788002225,0,1,1.4779242602262418e-06,0,-0.02299015969038,0.0,2.7692938263429285,0,0
0,1.4901161193847656e-07,0.0091421380639076,16,0,0.3434269953999873,-4,0,-0.0003880816635986,0,-5.975344537423814,1,1,-7.146302413206516,0,0,-0.0003404204760664,0,1.4901161193847656e-07,0.0,2.19883358814192,0,1
0,0.0167785827070474,-0.0740499719977378,1,1,84.03687978039022,-1,0,0.0037016197152081,1,-5.810286461407363,1,0,-6.256071788002225,0,1,0.0018712804963191,0,-0.0167785827070474,-0.0686424747109413,2.7692938263429285,0,0
0,0.1419542897492647,0.0622497200965881,1,1,-2.6473352998466595,-1,0,0.1044506545755125,1,-9.468368641772383,1,0,-6.195253047967186,1,1,0.000550695336782,0,-0.0725387539714574,-0.0415030568838119,1.5146925448447344,0,0
0,0.1187710966914892,0.0198837518692016,7,1,1.1811437130269944,-1,1,0.1125127903744578,0,-6.433258038231307,0,0,-6.794785443308052,0,1,0.0001573856461091,0,0.0652305949479341,0.0006555914878845,2.1210179685255763,0,0
0,1.1175870895385745e-07,-0.0034583806991577,48,5,0.4554545484143162,-3,0,-0.0001238897532122,0,-5.3795035453149085,0,1,-8.696440583359324,0,0,4.693839323002976e-05,0,-1.1175870895385745e-07,-0.0284920930862426,2.3178525651248343,0,1
0,-0.1124291718006134,0.3372631669044494,20,1,-9.36717054117974,-1,1,-0.123537177392454,0,-12.480630217277586,1,0,-6.256071788002225,0,1,-0.000141125476131,0,-0.1124291718006134,0.1188968569040298,2.7692938263429285,0,0
0,-0.1164369769394397,-0.0025586485862731,20,2,0.6037970516307674,-1,0,-0.1022576344441855,0,-10.806653783705913,1,0,-8.10697183227422,1,1,0.0005767588207328,0,0.0150516889989376,0.0,2.176433807667145,0,1
0,0.1533618383109569,0.0149385258555412,3,2,3.896688066621813,-1,0,0.1081546684937515,0,-7.623405136480864,0,0,-6.794785443308052,0,1,9.518591613168746e-06,0,0.1533618383109569,-0.0127521157264709,2.1210179685255763,0,1
0,-0.0115703903138637,-0.0029587987810373,3,2,-0.3686105913550506,-3,0,-0.0033041538138474,0,-7.762131345982491,0,1,-8.473297032045114,0,0,-6.617548752877551e-06,0,-0.0115703903138637,-0.0080984532833099,3.0265039322207445,1,1
0,-0.0080988900735974,0.0159396491944789,4,0,-6.184324264355226,-7,0,0.007294234870052,0,-10.360366681077494,0,0,-6.549269594239308,0,0,0.0016625102106777,0,-0.0080988900735974,0.0161021649837493,2.767293034665071,0,1
0,-0.0268678702414035,-0.000458369962871,9,2,1.2036858870539184,-1,0,-0.0248457405280265,0,-11.014293148484159,1,0,-8.10697183227422,0,1,-0.0002189389248264,0,-0.0268678702414035,-0.0365334004163742,2.176433807667145,0,1
0,0.0522659197449684,-0.037144660949707,1,1,32.16120945756458,-1,0,-0.0452317663125301,0,-9.222533679256102,0,0,-6.794785443308052,0,1,-0.0006415555557978,0,-0.0522659197449684,-0.0438397377729415,2.1210179685255763,0,0
0,0.1074824854731559,-0.018214713782072,1,1,1.2415269000142557,-3,0,0.0894276566447361,1,-12.192948144825804,0,0,-8.10697183227422,0,0,-7.355866643289719e-05,0,-0.1074824854731559,-0.0192586705088615,2.176433807667145,0,0
0,0.0296829250010698,7.43865966796875e-05,3,3,-0.1424530857054176,-6,0,0.1036683729746947,0,-8.115410700920085,1,1,-7.146302413206516,0,0,-0.0005470825465841,0,0.0921091958880424,-0.0447858572006225,2.19883358814192,0,1
0,0.0391698312315195,0.0039999485015869,12,0,2.5240736995922504,-3,0,-0.1126730295985211,0,-9.89036305183176,1,1,-6.195253047967186,0,0,0.0007995926319652,0,-0.1868685930967331,0.0,1.5146925448447344,0,1
0,0.1104482468518465,0.0,19,0,-0.3001105561144239,-8,0,0.1538723561219916,0,-11.78748303671764,1,1,-9.841572887662327,0,0,0.0006767591431496,0,0.1620879396796226,0.0,3.044522437723423,0,1
0,0.0012642052024602,-0.0001025795936584,2,2,0.9193552815958164,-1,0,-0.0065993969085218,0,-9.59025845938142,0,1,-6.195253047967186,0,1,0.0043826786739587,0,0.0012642052024602,0.0159953534603118,1.5146925448447344,0,1
0,0.0071626398411542,0.0,25,0,0.0673491835665593,1,0,-0.0474411309378988,0,-11.094335856157695,0,1,-6.195253047967186,0,1,0.0008133863368812,0,0.0455877110362052,0.0065407156944274,1.5146925448447344,0,1
0,-0.0166274942457675,0.0,26,0,-0.4708326211537983,-3,0,-0.0119323333104451,0,-10.583510232391705,1,1,-10.534720068222272,0,0,8.085760415769104e-05,0,-0.0166274942457675,0.0926784761250019,3.044522437723423,0,1
0,0.2155163399875164,0.0008697509765625,2,5,0.0839908642329962,-1,0,0.2081438947136381,0,-8.467254717589151,0,1,-6.195253047967186,0,1,0.0010772369449817,0,0.021061111241579,-0.0069068372249603,1.5146925448447344,0,1
0,-0.0094481892582923,-0.001187264919281,2,5,0.4408593983566309,-3,0,0.0828131800717009,0,-6.573453486692192,1,1,-9.38958776391927,0,0,0.0015245341818387,0,0.0906441491097211,-0.0377283990383148,2.243744592971112,0,1
0,-0.0055031739175319,0.0,7,0,0.0911627021189325,-5,0,-0.012672521700486,0,-10.583510232391705,0,1,-8.348133889091107,0,0,0.0006971813786281,0,-0.0055031739175319,0.0,3.2851984677992734,0,1
0,-0.0149470418691635,0.0043047070503234,13,0,-0.3283865716086556,-6,0,-0.0135421216370545,0,-6.203360357730682,1,1,-8.791750763163648,0,0,0.0002636184455246,0,0.0149470418691635,0.0,1.455287232606842,0,1
0,-0.0247947126626968,0.0,22,0,0.2881704913873726,-9,0,-0.0183992045539945,0,-11.78748303671764,1,1,-9.275177412741526,0,0,9.769048392399211e-05,0,-0.0189372897148132,0.0,2.512305623976115,0,1
0,-0.0386984199285507,-0.0790196061134338,6,1,3.772154885103301,-3,1,-0.0189908781762837,0,-7.17566830801088,1,1,-9.729094904235636,0,0,0.000106907227578,0,-0.0386984199285507,-0.0607949905097484,3.157000421150113,0,0
0,0.2850634902715683,0.2769522070884704,20,0,-24.55287641755352,-4,0,0.2613929665459348,0,-9.374549886554728,1,1,-9.627998787364268,0,0,0.0007092617944907,0,0.2850634902715683,0.0,3.258096538021482,0,1
0,0.0449036043438165,0.0,12,0,2.569335482443563,-10,0,-0.0161631584974626,0,-9.316562628904379,0,1,-9.94165634621931,0,0,-0.0008442945359949,0,0.1163372844457626,0.0,2.538973871058276,0,1
0,0.0516919121146202,0.0,12,0,0.7367849311503818,-5,0,0.0543738632241175,0,-12.192948144825804,0,1,-6.256071788002225,0,0,-0.0008357903880982,0,0.0516919121146202,0.0,2.7692938263429285,0,1
0,-0.0115708746016025,-0.0071341600269079,19,2,-1.9019641803185507,-3,0,-0.0102606134799619,0,-9.420359422586023,1,1,-6.549269594239308,0,0,0.0001806984315552,0,-0.0115708746016025,0.0429110154509544,2.767293034665071,0,1
0,-0.1007486302104742,-0.0898042321205139,6,0,0.3361174987585613,-9,0,-0.2028643327515596,0,-11.276657412951648,1,1,-8.944513517716059,0,0,-0.000516666462371,0,-0.2042331844568252,-0.0747484564781189,3.536116699561526,0,1
0,-0.0639661476016044,0.0,9,1,0.6809063167931733,-1,0,-0.0824452603026192,1,-6.255411939743378,0,1,-6.256071788002225,0,1,-0.0006249119838078,0,-0.0639661476016044,0.0,2.7692938263429285,0,0
0,-0.0947712510824203,0.0001288652420043,11,0,0.255678884196314,-4,0,-0.090381232336358,0,-9.38958776391927,1,1,-6.324357695868357,0,0,2.6092480913411653e-05,0,-0.0947712510824203,-0.0133853480219841,4.952299717083292,0,1
0,-0.0282632112503051,-0.0021337792277336,6,0,-10.598752055270054,-11,0,0.0071807527388243,0,-10.871192304843484,0,1,-6.794785443308052,0,0,2.036759769728064e-05,0,-0.0282632112503051,0.0976342186331749,2.1210179685255763,0,1
0,-0.0471550412476062,-0.0006652642041444,9,0,-0.07760212111857,-4,0,-0.0465673873827145,0,-7.786228897561551,1,1,-8.041908238927158,0,0,0.0001945617554063,0,-0.0471550412476062,0.0280733108520507,2.07159836421881,0,1
0,0.0219223797321319,-0.0030422210693359,5,0,1.6749868390258469,-1,0,0.0291363418429762,0,-7.508504777943205,0,1,-7.623405136480864,0,1,-0.0034482360650331,0,-0.0219223797321319,-0.2206781804561615,2.5218501649796847,0,1
0,-0.0553758963942527,-0.1606664061546325,2,0,7.210074912737692,-1,0,-0.0178172982608278,0,-12.480630217277586,0,1,-7.623405136480864,0,1,0.0014588906296661,0,-0.0553758963942527,-0.1337442547082901,2.5218501649796847,0,1
0,-0.0049431025981903,0.0,30,0,0.402820160274441,-4,0,0.0052220280090021,0,-5.810286461407363,0,1,-6.794785443308052,0,0,0.0001413448768503,0,-0.0049431025981903,0.0,2.1210179685255763,0,1
0,0.1185854263603687,0.0189749374985694,5,2,-0.0451193521637716,-1,0,0.1146722786069389,0,-8.65198882078849,0,1,-6.195253047967186,0,1,0.0004100414384312,0,0.1185854263603687,0.0,1.5146925448447344,0,1
0,0.1467606946825981,0.0,16,1,0.3109749819926826,-3,0,0.1170408584020968,0,-8.87876214015328,0,1,-8.041908238927158,0,0,0.0002100418144156,0,-0.1467606946825981,0.0,2.07159836421881,0,1
0,-0.0085815414786338,0.0566356778144836,8,0,-1.572245587583584,-14,0,0.0127610358620892,0,-11.78748303671764,0,1,-8.65198882078849,0,0,0.0006544292105922,0,-0.0085815414786338,0.0,3.828641396489095,0,1
0,-0.1494379490613937,-0.0306581258773803,8,0,-0.7541715289483761,-6,0,-0.1360947784535139,0,-6.2064961395413665,1,1,-9.275177412741526,0,0,-3.981892924524288e-05,0,-0.1494379490613937,-0.030704990029335,2.2246235515243336,0,1
0,0.0240719504654407,-0.0039196833968162,14,8,0.6539419248648546,-3,0,0.028740755346668,0,-10.534720068222272,0,0,-7.623405136480864,1,0,0.0006771530069056,0,-0.0240719504654407,0.0,2.5218501649796847,0,1
0,-0.0028468444943428,0.0192320495843887,1,0,-0.1877823192408136,-4,0,-0.0051948213710998,0,-6.2064961395413665,1,0,-6.794785443308052,0,0,-6.11560904072491e-05,0,0.0028468444943428,0.0034108310937881,2.1210179685255763,0,1
0,-0.0151374414563179,-0.0724382400512695,13,0,7.668377709836541,-5,0,0.0280707836261994,0,-9.647416873221369,0,1,-6.195253047967186,0,0,-2.6266943467290887e-05,0,0.0151374414563179,-0.0520962923765182,1.5146925448447344,0,1
0,0.1175977438688278,0.0,40,0,1.015998463762692,2,0,0.0086989227963649,0,-6.518766139945893,0,0,-8.473297032045114,0,1,0.0003077784049495,0,-0.1175977438688278,0.0,3.0265039322207445,0,1
0,0.0470936950597017,-0.0153329689055681,3,0,3.8618609341311583,2,0,-0.0912670247630663,0,-6.518766139945893,0,1,-6.256071788002225,0,1,0.0001231446304327,0,-0.1022621318697929,-0.001597985625267,2.7692938263429285,0,1
0,0.0579755334183573,-0.0137552618980407,2,6,-9.369936071407489,-3,0,0.0741594264712735,0,-12.480630217277586,0,1,-6.195253047967186,0,0,0.000259372148239,0,0.0579755334183573,-0.014960503205657,1.5146925448447344,0,1
0,-0.3206802028861791,-0.0074972510337829,18,1,0.6192841601593635,-1,1,-0.2856910993596391,0,-5.3795035453149085,1,0,-7.623405136480864,1,1,5.942867522226031e-06,0,-0.359136164188385,-0.0469507873058319,2.5218501649796847,0,0
0,0.1426567137542217,-0.0001109838485717,26,5,-1.1439054206271615,-3,0,0.1127400918910069,0,-9.004531527442312,0,1,-9.004531527442312,0,0,6.83368537940231e-05,0,0.3053162600845098,0.0998580679297447,3.4760986898352733,0,1
0,-0.1114457380026578,0.0072525739669799,24,4,0.7973127342867716,-1,0,-0.110216559955264,0,-6.433258038231307,0,1,-6.748368271299515,0,1,0.0005708821816369,0,-0.1114457380026578,0.0,5.221436322212079,0,1
0,-0.080977912992239,0.0361569374799728,4,1,-1.1936650485593605,-1,0,-0.0813077872868998,0,-5.975344537423814,1,0,-8.285937681221203,0,1,-0.0003753116443043,0,0.0309214107692241,0.0156010091304779,2.1578106087953426,0,0
0,-0.0586375817656517,0.0150272250175476,2,1,0.764565085431725,-1,0,-0.0475243751757911,1,-7.146302413206516,1,0,-6.794785443308052,0,1,0.0179790018924645,0,0.0586375817656517,0.0141455829143524,2.1210179685255763,0,0
0,0.2047174573245495,-0.0341889262199401,3,1,4.027657894733643,-1,1,0.057007178097789,0,-6.926379476592348,1,1,-6.794785443308052,0,1,0.0017325317645384,0,-0.1309939492493868,-0.0776514858007431,2.1210179685255763,0,0
0,-0.102511741220951,0.0734254419803619,3,0,-314.27570059605404,-1,0,0.0730184094891661,0,-8.984122655811104,1,0,-6.794785443308052,0,1,-0.0063992907603581,0,0.0329406186938285,0.0113985240459442,2.1210179685255763,1,1
0,0.0414111465215683,0.0,9,1,0.8431955728963061,-3,0,-0.0329308067693522,1,-8.588809919166959,1,1,-9.7506011094566,0,0,-0.0002813206342925,0,-0.026803120970726,0.0,1.5260563034950494,0,0
0,0.2155562750995159,-0.0014160871505737,1,1,3.469566487985894,-1,0,0.0154684291778023,0,-8.27593759788662,0,0,-6.195253047967186,1,1,-0.0002070219120663,0,-0.1673159301280975,0.033998504281044,1.5146925448447344,0,0
0,0.0883311629295349,0.0462808273732662,2,0,0.6849476008786155,-1,0,0.0378152381983541,0,-11.499800964265859,1,0,-6.195253047967186,0,1,-0.0002319524167003,0,0.0883311629295349,0.0365799069404602,1.5146925448447344,0,1
0,0.0585604049265384,0.014155339449644,2,1,0.52372582369415,-1,0,0.0318048706632994,0,-6.203360357730682,1,0,-6.195253047967186,1,1,0.0041411530103657,0,0.0251365341246128,-0.0547016058117151,1.5146925448447344,0,0
0,0.0487697273492813,0.0002699494361877,33,2,-0.2083351725657642,-1,0,0.0486895382446141,0,-5.810286461407363,0,0,-6.195253047967186,0,1,0.0002548295896037,0,-0.0487697273492813,0.0205330848693847,1.5146925448447344,0,1
0,0.1206030175089836,0.0,2,0,12.423808909816046,-1,0,-0.0091945705088702,0,-12.192948144825804,1,0,-6.195253047967186,0,1,0.0006168825758828,0,0.0624474808573722,0.040208488702774,1.5146925448447344,0,1
0,-0.0699434392154216,-0.0503225326538085,1,1,7.958885161770141,-1,1,-0.0505399796446519,0,-5.975344537423814,0,0,-8.473297032045114,0,1,0.0239203626378661,0,0.0699434392154216,0.0330752357840538,3.0265039322207445,0,0
0,-0.0003797300159931,0.0301542282104492,1,0,3.773122339243546,-1,0,-0.0237132789101451,0,-9.94165634621931,0,0,-6.794785443308052,0,1,0.0014890023108039,0,0.0003797300159931,-0.1356348842382431,2.1210179685255763,0,1
0,0.0803485289216041,0.0120880603790283,5,1,1.5643698205617405,-1,0,0.065332286665216,1,-6.748368271299515,0,0,-6.794785443308052,0,1,0.0026934134995653,0,0.0803485289216041,0.0166340172290802,2.1210179685255763,0,0
0,-0.1217275597155094,-0.0136112812906503,4,1,4.827609133629629,-1,0,0.0721786298789083,1,-9.275177412741526,1,1,-9.275177412741526,0,1,0.0005036440966596,0,0.0109285153448581,0.1408623531460762,2.2246235515243336,0,0
0,-0.0286810733377933,0.0,6,1,3.4953622512622218,-1,0,-0.0319766347320416,1,-11.014293148484159,0,1,-8.10697183227422,0,1,0.0046476132490418,0,0.0286810733377933,0.0,2.176433807667145,0,0
0,-0.1435480751097202,0.0,15,0,1.305502325570021,-5,0,-0.1014934160841116,0,-12.480630217277586,0,0,-6.549269594239308,1,0,8.179226765048361e-05,0,-0.1300839819014072,0.0,2.767293034665071,0,1
0,-0.0268295370042324,0.1806096583604812,1,0,-27.73540091906697,-12,0,0.0119845330892574,0,-12.480630217277586,1,0,-8.944513517716059,0,0,0.0012146702220479,0,0.0268295370042324,0.2321336269378662,2.6888188391743224,0,1
0,-0.0703144464340955,-0.0120856743305921,7,1,1.5734049110862642,-1,0,-0.1120561962632032,0,-6.60476359492065,0,0,-6.256071788002225,0,1,-7.342727854847946e-05,0,-0.3238420411944389,-0.0039902776479721,2.7692938263429285,0,0
0,-0.0726850517094135,0.0309592112898826,4,5,-1.11827796067967,-1,0,-0.0479371609923603,0,-5.810286461407363,1,0,-8.041908238927158,0,1,0.002247773301907,0,-0.0726850517094135,0.0532348155975341,2.07159836421881,0,1
0,0.0043893326073884,-0.0268397107720375,1,3,7.176118317285145,-1,0,0.0014875258008638,0,-5.3795035453149085,1,0,-8.251366337156114,0,1,0.0089801896053055,0,-0.0043893326073884,-0.1079640202224254,2.619825967687371,0,1
0,-0.2112709879875183,0.0,11,0,4.817450008768265,-1,0,-0.1780006861020076,0,-8.090304779789008,1,1,-8.246523712680325,0,1,0.0013922518282605,0,-0.2112709879875183,0.0,4.23410650459726,0,1
0,-0.0313398316502571,0.0030497144907712,6,1,-0.086422737741282,-1,0,-0.02688483924738,1,-11.276657412951648,1,1,-9.07943283561543,0,1,0.0001941829140545,0,-0.0313398316502571,0.0030497144907712,2.4203681286504293,0,0
0,-0.1568918339908123,0.0085596218705177,5,1,0.0397247849641999,-1,0,-0.1587617057097422,0,-8.232134975228226,1,1,-8.10697183227422,0,1,0.0001127756780847,0,-0.0167963244020938,0.0007547289133071,2.176433807667145,0,0
0,0.0671613756266386,0.0017774403095245,8,0,-0.3392549846283135,-4,0,-0.031859437860423,0,-12.88609532538575,1,1,-6.256071788002225,0,0,-0.000132630844057,0,0.1767558678984642,-0.0056124180555343,2.7692938263429285,0,1
0,0.2222826648202688,-0.0071103163063526,14,1,-0.3060056644366611,-3,0,0.1206829586226229,0,-8.251366337156114,1,1,-6.256071788002225,0,0,-8.709964314430104e-05,0,0.0205653756856918,-0.003702662885189,2.7692938263429285,0,0
0,0.0249174404588491,0.0005443096160888,27,1,0.2232730672933449,-3,0,-0.08475269367448,0,-8.280925139397658,1,1,-6.256071788002225,0,0,-6.439196040878593e-05,0,-0.0869142115116119,-0.0019804090261459,2.7692938263429285,0,0
0,-0.0738590453120916,0.0,28,0,-0.933164569637828,-5,0,0.1019362580623816,0,-9.288783064797304,0,1,-7.623405136480864,0,0,-0.0003063396627504,0,0.1772035621106624,0.0,2.5218501649796847,0,1
0,0.0531650260090827,0.0003140568733215,5,1,0.5584039105419656,-1,0,0.0533477203818956,1,-8.595635884237359,1,1,-6.195253047967186,0,1,0.0004445519541621,0,0.0531650260090827,-0.0170432329177856,1.5146925448447344,0,0
0,-0.0602554287761449,-0.0019659474492073,9,4,0.3069305843221137,-1,0,-0.0659349664685226,0,-9.113334387291111,0,1,-6.195253047967186,0,1,0.0012026340797029,0,-0.0602554287761449,0.0008032508194446,1.5146925448447344,0,1
0,0.0893199294805526,-0.0022580921649932,1,0,-0.6725779153809057,-8,0,0.0935289162060049,0,-10.68887074804953,1,1,-6.195253047967186,0,0,0.0003206958909603,0,-0.0893199294805526,-0.0074455440044403,1.5146925448447344,0,1
0,0.081709569350168,-0.0005949977785348,4,0,-0.1983998442173327,-14,0,0.1087854874040931,0,-8.588809919166959,1,1,-9.627998787364268,0,0,-0.0003436487370535,0,0.1185758039355278,-0.001439481973648,3.258096538021482,0,1
0,-0.0516340732574462,0.0,2,0,2.3230040569983643,-4,0,-0.0571669243962356,0,-11.499800964265859,0,1,-9.004531527442312,0,0,0.0001178005960775,0,0.0516340732574462,0.0,3.4760986898352733,0,1
0,0.005491005256772,0.0392611576244235,2,0,-9.496126006266003,-20,0,0.0216956726508215,0,-10.746029161889478,1,1,-9.968324593301471,0,0,0.0003307722576394,0,0.005491005256772,0.095788300037384,3.610917912644224,0,1
0,-0.0497340746223926,0.0893328189849853,6,1,-1.584446004797762,-3,0,-0.0509471557212664,0,-5.810286461407363,1,1,-9.841572887662327,0,0,0.002130048473676,0,-0.0497340746223926,0.0,2.639057329615259,0,1
0,0.0244974326643198,0.0048002302646636,9,0,-1.3491296267377386,-3,0,-0.0751370186836358,0,-10.40118867559775,0,1,-8.65198882078849,0,0,0.0001113235087292,0,0.0762533247470855,0.0415278375148773,3.828641396489095,0,1
0,0.109858650714159,0.0015461146831512,1,1,-2.65226763034686,-3,0,0.1344038884016289,1,-5.3795035453149085,1,0,-9.729094904235636,1,0,-0.0002015869596541,0,0.109858650714159,0.0,3.157000421150113,0,0
0,0.0325772799551487,0.0431011319160461,1,3,0.0532836987069096,-1,0,0.0402622253500989,0,-7.344831780227323,1,0,-6.256071788002225,1,1,-0.0003569511075814,0,0.0325772799551487,-0.0098481997847557,2.7692938263429285,0,1
0,0.0142807178199291,-0.0014935694634914,9,0,0.1072127436162908,-5,0,0.0231475266314223,0,-10.534720068222272,0,1,-9.772580016175375,0,0,-2.689005515842276e-05,0,0.0142807178199291,0.0,3.80666248977032,0,1
0,-0.1988669857382774,-0.0057991743087768,6,0,1.9538026267053183,-3,0,-0.1752146302589348,0,-12.88609532538575,1,1,-11.014293148484159,0,0,0.0049301233183551,0,-0.1988669857382774,0.3229556381702423,1.8718021769015916,0,1
0,0.0319021325859277,-0.0115425530821084,4,3,0.6093644150908304,-1,0,0.0083824385267992,0,-9.113334387291111,0,1,-8.041908238927158,0,1,-0.0001176570803515,0,0.1092319190502166,0.0216376241296529,2.07159836421881,0,1
0,0.0218972414731979,0.0204588770866394,1,2,4.572450195591145,-3,0,0.0221654381144222,0,-5.3795035453149085,0,0,-8.27593759788662,0,0,-0.0002556675355191,0,-0.0218972414731979,-0.133389089256525,3.917010546939185,0,1
0,-0.0683518983423709,0.0185414738953113,1,0,0.0899807549517373,-1,0,-0.0511424087370053,0,-9.667219500517549,1,0,-6.2064961395413665,1,1,-0.0011559937440874,0,-0.0683518983423709,-0.0349047370254993,5.0701612734102826,0,1
0,0.0699495822191238,-0.003028193488717,2,1,-0.0975103783370237,-1,0,0.06460883016721,0,-5.3795035453149085,0,1,-6.256071788002225,0,1,0.0002164460186447,0,-0.0699495822191238,-0.0008525252342224,2.7692938263429285,0,0
0,0.0945759788155555,0.0,17,0,0.3457357815748203,-1,0,0.0850737221361625,0,-11.382017928609475,1,1,-6.195253047967186,0,1,0.0002269710953298,0,0.0945759788155555,0.0,1.5146925448447344,0,1
0,0.1252624448689668,0.0003228746354579,15,0,1.6430889716270176,-1,0,0.0080019847278005,0,-11.382017928609475,1,1,-6.195253047967186,0,1,5.906650483438391e-05,0,0.0305492654442787,0.0,1.5146925448447344,0,1
