matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,0,-6.654018782394191,0,-10.911992768398093,0,0,1,35,0,0,-4,1,1.9892904446855384,0
1,0,0,-6.1641662820084795,0,-6.702337359664999,0,0,1,17,0,0,-1,1,2.901999795891284,0
0,0,1,-6.1641662820084795,0,-10.401167144632103,0,0,1,4,0,0,-1,1,2.901999795891284,0
0,0,1,-6.199464064089503,0,-9.612709784267834,0,0,1,13,0,0,-5,0,1.157180642819177,0
0,0,0,-8.203942567295885,0,-7.405434871078112,0,0,1,40,0,0,2,1,2.70805020110221,0
0,0,1,-6.1641662820084795,0,-7.405434871078112,0,0,1,3,0,0,2,1,2.901999795891284,1
0,0,0,-6.654018782394191,0,-9.525698407278204,0,0,1,39,0,0,-1,1,1.9892904446855384,1
0,0,1,-8.544869154266477,0,-5.862136761148557,0,0,1,54,0,2,-1,1,1.3862943611198906,0
0,0,0,-6.654018782394191,0,-10.624310695946313,0,0,1,10,0,0,-1,1,1.9892904446855384,1
0,0,1,-9.066166077899764,0,-10.624310695946313,0,0,1,4,0,0,-2,1,1.845826690498331,1
0,0,0,-6.654018782394191,0,-10.624310695946313,0,0,1,9,0,0,-2,1,1.9892904446855384,0
0,0,1,-7.328473829941984,0,-9.238016334826423,0,0,1,2,0,0,-1,1,2.890371757896165,1
0,0,1,-9.238016334826423,0,-10.911992768398093,0,0,1,8,0,0,-2,1,1.1631508098056809,0
0,0,1,-7.385632243781933,0,-9.014872783512212,0,0,1,30,0,0,3,1,3.5263605246161616,0
0,0,1,-6.199464064089503,0,-12.010605057066204,0,0,1,2,0,6,-3,0,1.157180642819177,0
0,0,1,-8.544869154266477,0,-10.911992768398093,0,0,1,1,0,0,-1,1,1.3862943611198906,1
0,1,0,-7.4673102747962,0,-5.497374946153897,1,0,0,18,0,1,-1,1,2.751535313041949,0
0,1,0,-9.014872783512212,0,-6.481175969554781,0,0,1,15,0,0,-2,1,2.995732273553991,1
0,0,1,-8.544869154266477,0,-6.702337359664999,0,0,1,15,0,0,-2,1,1.3862943611198906,1
0,0,1,-8.544869154266477,0,-10.911992768398093,0,0,1,1,0,0,-1,1,1.3862943611198906,0
0,0,1,-9.238016334826423,0,-9.525698407278204,0,0,1,20,0,0,-1,1,2.772588722239781,1
0,0,1,-8.966082619342782,0,-8.966082619342782,0,0,1,26,0,5,-3,0,2.3513752571634776,1
0,1,0,-9.525698407278204,0,-12.010605057066204,0,0,1,3,0,0,-1,1,2.4849066497880004,0
0,0,1,-6.654018782394191,0,-7.405434871078112,0,0,1,4,0,0,4,1,1.9892904446855384,0
0,0,1,-7.068962634456899,0,-6.419618076555347,0,0,1,24,0,4,-1,1,4.248495242049359,1
0,0,1,-7.4673102747962,0,-8.347043410936557,0,0,1,5,0,0,-1,1,2.751535313041949,1
0,0,1,-9.066166077899764,0,-5.862136761148557,0,0,1,16,0,2,-1,1,1.845826690498331,1
0,0,0,-8.139404046158313,0,-6.08101591367631,0,0,0,4,0,1,-1,1,1.791759469228055,1
0,0,1,-6.654018782394191,0,-11.317457876506259,0,0,1,2,0,0,-2,1,1.9892904446855384,0
0,0,1,-6.1641662820084795,0,-12.010605057066204,0,0,1,5,0,0,-1,1,2.901999795891284,1
0,0,1,-6.1641662820084795,0,-7.328473829941984,0,0,0,4,0,1,-1,1,2.901999795891284,0
0,0,0,-6.654018782394191,0,-7.328473829941984,0,1,0,2,0,1,-1,1,1.9892904446855384,1
0,0,1,-6.654018782394191,0,-8.272935438782836,0,0,1,7,0,0,-1,1,1.9892904446855384,1
0,0,1,-6.654018782394191,0,-10.218845587838148,0,0,1,3,0,0,-1,1,1.9892904446855384,0
1,0,0,-7.4673102747962,0,-6.654018782394191,0,0,1,1,0,0,-2,1,2.751535313041949,0
0,0,1,-6.654018782394191,0,-7.033871314645629,1,0,0,3,0,1,-1,1,1.9892904446855384,1
0,0,0,-6.654018782394191,1,-8.752508519044722,0,0,1,3,0,0,-1,1,1.9892904446855384,0
0,0,1,-9.612709784267834,0,-8.272935438782836,0,1,0,9,0,1,-3,0,1.2992829841302609,0
0,1,0,-6.199464064089503,0,-10.624310695946313,0,0,1,12,0,0,-2,1,1.157180642819177,0
0,1,0,-6.199464064089503,0,-8.791729232198003,0,0,0,1,0,1,-1,1,1.157180642819177,1
0,0,0,-6.199464064089503,0,-10.911992768398093,0,0,1,2,0,0,-1,1,1.157180642819177,1
0,1,0,-6.199464064089503,0,-6.236053511521796,0,0,0,2,0,1,-1,1,1.157180642819177,1
0,0,0,-6.199464064089503,0,-5.862136761148557,0,0,1,33,0,2,-1,1,1.157180642819177,0
0,0,0,-6.199464064089503,0,-11.317457876506259,0,0,1,2,0,0,-1,1,1.157180642819177,0
0,0,0,-6.199464064089503,0,-12.010605057066204,0,0,1,1,0,0,-1,1,1.157180642819177,0
0,0,0,-8.203942567295885,0,-6.08101591367631,1,0,0,1,0,1,-1,1,2.70805020110221,0
0,0,0,-6.654018782394191,0,-11.317457876506259,0,0,1,3,0,0,-1,1,1.9892904446855384,1
0,0,0,-6.654018782394191,0,-9.931163515386368,0,0,1,1,0,0,-1,1,1.9892904446855384,1
0,0,0,-6.654018782394191,0,-7.068962634456899,0,1,0,5,0,1,-1,1,1.9892904446855384,1
0,0,1,-9.177391713009987,0,-9.177391713009987,0,1,0,4,0,1,-1,1,1.7346010553881064,0
0,0,1,-6.199464064089503,0,-12.010605057066204,0,0,1,5,0,0,5,1,1.157180642819177,1
0,0,1,-8.347043410936557,0,-10.911992768398093,0,1,0,6,0,1,-1,1,1.3609765531356008,1
0,0,1,-6.199464064089503,0,-9.525698407278204,0,0,1,8,0,0,-2,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-8.678400546891,0,0,1,10,0,1,10,1,1.157180642819177,0
0,1,0,-6.199464064089503,0,-6.742746898002876,0,1,0,7,0,1,7,1,1.157180642819177,1
0,1,0,-6.542544915931073,0,-12.010605057066204,0,0,1,15,0,0,-5,0,2.423537703411708,1
0,0,1,-6.199464064089503,0,-10.624310695946313,0,0,1,2,0,0,-1,1,1.157180642819177,0
0,0,0,-8.714768191061875,0,-12.010605057066204,0,0,1,1,0,0,-12,0,2.6026896854443837,1
0,0,1,-6.199464064089503,0,-10.624310695946313,0,0,1,23,0,0,-1,1,1.157180642819177,0
1,0,0,-9.371547727450945,0,-12.010605057066204,0,0,1,6,0,0,-1,1,1.9459101490553135,0
1,0,0,-6.654018782394191,0,-6.702337359664999,0,0,1,13,0,0,-2,1,1.9892904446855384,1
0,1,0,-6.199464064089503,0,-5.497374946153897,0,0,1,7,0,0,-1,1,1.157180642819177,0
0,0,0,-7.9852533663310545,0,-10.06469490801089,0,0,1,1,0,0,-1,1,2.639057329615259,1
0,0,0,-6.1641662820084795,0,-6.742746898002876,0,0,0,7,0,1,-1,1,2.901999795891284,0
0,0,0,-8.181963660577109,0,-5.862136761148557,0,0,1,4,0,5,-1,1,2.03688192726104,0
0,0,0,-7.9852533663310545,0,-5.497374946153897,0,0,1,1,0,3,-1,1,2.639057329615259,0
0,0,1,-7.967553789231654,0,-8.078779424341878,0,0,1,11,0,0,-1,1,3.349904087274605,1
0,0,0,-8.181963660577109,0,-12.010605057066204,0,0,1,1,0,0,-1,1,2.03688192726104,0
0,0,1,-8.966082619342782,0,-10.624310695946313,0,1,0,6,0,1,-1,1,1.6582280766035324,1
