matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_biggestStep,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-7.146302413206516,0,-0.0387694388628006,0,0,0,1,1,-7.437205100358338,0,1,-4,0,1,1
0,-6.794785443308052,0,0.0032318234443664,0,1,1,1,16,-6.801595912310578,0,0,-1,0,1,0
0,-9.136591249455378,0,0.0716874673962593,0,1,0,1,1,-5.3795035453149085,0,0,-1,0,1,0
0,-6.256071788002225,0,-0.0030047371983528,0,1,1,0,3,-6.794785443308052,0,1,-1,0,2,0
1,-6.794785443308052,1,-0.0030047371983528,0,1,0,0,8,-13.579242505945695,0,0,4,0,2,0
0,-6.256071788002225,0,-0.1408001631498336,0,1,1,0,3,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,1,0.0,0,0,0,0,29,-7.62599917165791,0,0,-4,0,0,1
0,-9.004531527442312,1,-0.009001076221466,0,0,1,0,4,-10.634803526779255,0,0,-3,0,0,0
0,-8.791750763163648,1,-0.0683973878622055,0,0,1,1,3,-12.480630217277586,0,0,-4,0,0,0
0,-8.516647472918727,1,-0.0286580026149749,0,0,0,0,1,-7.623405136480864,0,0,-4,0,0,0
0,-7.623405136480864,1,-0.0413998365402221,0,0,1,0,5,-8.491646170713311,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0327570680528879,0,0,0,0,1,-7.885510367142995,0,0,-3,0,0,0
0,-7.146302413206516,0,0.0310726687312126,0,0,1,1,3,-6.801595912310578,0,1,-7,0,1,0
0,-5.3795035453149085,0,0.0,0,1,1,1,10,-9.004531527442312,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0,0,1,1,1,34,-11.382017928609475,0,0,-1,0,0,0
0,-9.07943283561543,1,0.0024339109659194,0,0,1,0,1,-11.094335856157695,0,0,-3,0,0,0
0,-8.516647472918727,1,0.0,0,0,1,0,16,-7.786228897561551,0,0,-7,0,0,0
0,-6.195253047967186,1,-0.0213577300310134,0,0,1,1,13,-11.094335856157695,0,0,-6,0,0,0
0,-8.3752358188689,1,-0.0178742557764053,0,0,1,0,6,-11.78748303671764,0,0,-3,0,0,0
0,-6.794785443308052,1,0.0474902689456939,0,1,1,0,2,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,1,0.0033522397279739,0,1,1,0,5,-10.806653783705913,0,0,-1,0,2,0
0,-6.256071788002225,1,-0.3167276829481125,0,1,1,1,3,-6.518766139945893,0,0,3,0,0,0
0,-9.275177412741526,0,-0.00806175917387,0,1,1,1,9,-5.3795035453149085,0,0,-1,0,1,0
0,-6.794785443308052,1,-0.0707942023873329,0,1,0,1,2,-5.810286461407363,0,0,-1,0,5,0
0,-8.65198882078849,1,0.0087410360574722,0,1,1,1,4,-5.975344537423814,0,0,2,0,0,0
0,-6.794785443308052,0,-5.885958671569824e-07,0,1,1,0,3,-10.488200052587379,1,0,-1,0,1,0
0,-6.549269594239308,0,0.0380795486271381,0,1,1,1,1,-8.236908253980884,0,1,-1,0,1,0
0,-8.285937681221203,1,0.039566271007061,0,1,0,0,5,-6.573453486692192,0,0,-1,0,14,0
0,-8.767058150573277,0,0.0073532909154891,0,1,0,1,7,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,-0.0077549815177917,0,1,1,1,30,-6.195253047967186,0,1,-1,0,1,0
0,-6.195253047967186,0,-0.0010987073183059,0,1,0,1,32,-6.8422755479438395,0,0,-1,0,1,1
0,-6.549269594239308,1,-0.030601792037487,0,1,1,1,0,-6.324357695868357,0,0,-1,0,3,0
0,-9.275177412741526,1,-0.0069835186004638,0,0,0,1,9,-5.810286461407363,0,0,-3,0,11,0
0,-6.549269594239308,0,0.0361422896385192,0,1,1,1,5,-6.73549255693947,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0,0,0,1,0,14,-5.3795035453149085,0,0,-5,0,0,0
0,-8.348133889091107,0,0.0570939481258392,0,1,1,1,0,-7.17566830801088,0,1,-1,0,1,0
0,-8.609429206369693,1,0.024660974740982,0,0,1,1,9,-9.571909320713225,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.135858952999115,0,1,1,0,2,-6.255411939743378,0,0,2,0,0,0
0,-9.136591249455378,1,0.1168061345815658,0,1,0,0,1,-5.3795035453149085,0,0,-1,0,8,0
0,-7.146302413206516,0,0.0509661436080932,0,0,1,1,0,-5.3795035453149085,0,1,-3,0,1,0
0,-6.256071788002225,1,-0.0241831094026565,0,1,1,0,2,-6.255411939743378,0,0,2,0,0,0
0,-10.21194667595922,0,0.0053895115852355,0,0,1,1,2,-9.124895209692188,0,1,-3,0,1,0
0,-6.794785443308052,1,-0.0127533972263336,0,1,0,1,1,-6.256071788002225,0,0,-1,0,5,0
0,-6.256071788002225,1,0.0295524448156356,0,0,1,1,7,-8.236908253980884,0,0,-5,0,0,0
0,-6.195253047967186,0,0.0397440046072006,0,1,0,0,8,-7.829849520037441,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0177685916423797,0,0,1,0,4,-6.73549255693947,0,0,-3,0,1,0
0,-9.436107779554161,1,0.1463914290070533,0,0,1,1,3,-8.437578949443035,0,0,-4,0,0,0
0,-8.944513517716059,1,0.0088581293821334,0,1,0,1,7,-5.810286461407363,0,0,1,0,0,0
0,-8.516647472918727,1,-0.013000376522541,0,0,0,1,2,-6.203360357730682,0,0,-3,0,3,0
0,-9.004531527442312,1,-0.0141682922840118,0,0,1,0,1,-10.806653783705913,0,0,-3,0,7,0
0,-9.004531527442312,1,0.0,0,0,1,1,6,-9.172523258681442,0,0,-4,0,0,0
0,-10.634803526779255,1,0.0160720646381378,0,0,1,1,13,-6.73549255693947,0,0,-5,0,0,0
0,-8.098603582603703,1,-0.0124605670571327,0,0,0,0,1,-9.995723567489584,0,0,-6,0,0,1
0,-9.004531527442312,1,-0.0041027814149856,0,0,0,1,1,-12.88609532538575,0,0,-22,0,0,1
0,-9.627998787364268,1,0.0154568552970886,0,0,1,0,2,-9.046643012792439,0,0,-4,0,0,0
0,-6.195253047967186,0,0.0,0,0,1,1,22,-13.579242505945695,0,1,-3,0,1,0
0,-9.452108120900602,1,0.214988574385643,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,1,0
0,-9.772580016175375,1,-0.0004811584949493,0,0,1,0,4,-10.488200052587379,0,0,-4,0,0,0
0,-10.488200052587379,1,-0.0004728585481643,0,0,1,0,10,-9.288783064797304,0,0,-8,0,0,0
0,-8.246523712680325,1,0.0,0,0,1,0,24,-9.374549886554728,0,0,-3,0,0,0
0,-9.359734800769589,0,0.0,0,0,1,0,14,-13.579242505945695,0,1,-3,0,1,0
0,-6.195253047967186,1,-0.0172953605651855,0,1,1,1,1,-8.659261580117569,0,0,-1,0,3,0
0,-9.222533679256102,0,0.0020637502893805,0,0,1,0,8,-5.3795035453149085,0,1,-3,0,1,0
0,-9.553890815210545,1,0.0856649726629257,0,0,0,0,15,-11.181347233147324,0,0,-5,0,0,1
0,-9.374549886554728,1,0.0,0,0,1,0,14,-8.944513517716059,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,1,10,-6.2064961395413665,0,0,-3,0,0,0
0,-6.195253047967186,1,0.0167426913976669,0,0,1,0,4,-6.255411939743378,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0,0,1,0,0,54,-6.801595912310578,0,1,-1,0,1,0
0,-8.86971230463336,1,0.0,0,0,1,0,49,-8.10697183227422,0,0,-3,0,0,0
0,-9.94165634621931,1,0.0,0,0,1,1,15,-9.452108120900602,0,0,-3,0,0,0
0,-6.195253047967186,1,0.032639130949974,0,0,1,1,16,-8.246523712680325,0,0,-3,0,0,0
0,-9.627998787364268,1,0.0,0,0,1,0,4,-9.172523258681442,0,0,-5,0,0,0
0,-9.841572887662327,1,0.0,0,0,1,0,6,-9.915680859816048,0,0,-3,0,0,0
0,-6.256071788002225,0,0.0748457089066505,0,1,1,0,3,-7.623405136480864,0,1,-1,0,1,0
0,-6.195253047967186,0,0.0,0,0,1,1,23,-10.082734944479215,0,1,-3,0,1,0
0,-6.256071788002225,1,0.0,0,0,1,0,12,-9.23543708409201,0,0,-4,0,0,0
0,-8.791750763163648,0,0.0,0,0,1,1,10,-7.45455911505149,0,0,-3,0,1,0
0,-9.553890815210545,1,-0.0666294395923614,0,1,1,0,1,-7.169067623979528,0,0,-1,0,1,0
0,-6.195253047967186,1,-0.1047672610729932,0,0,0,0,2,-8.954269692661423,0,0,-3,0,8,1
0,-9.101905691467488,1,0.0,0,0,1,0,19,-11.181347233147324,0,0,-4,0,0,0
0,-9.865670439241386,1,-0.0316532179713249,0,0,1,1,25,-13.579242505945695,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0038587003946304,0,0,0,1,3,-8.241704426244377,0,0,-3,0,0,1
0,-9.468368641772383,1,-0.0038988962769508,0,1,1,1,3,-9.7506011094566,0,0,6,0,0,0
0,-8.516647472918727,0,0.0524641424417495,0,1,0,1,1,-6.255411939743378,0,1,-1,0,1,1
1,-6.256071788002225,1,0.1843004003167152,0,0,0,0,1,-9.23543708409201,0,0,-7,0,0,0
0,-10.360366681077494,0,0.1038706600666046,0,0,1,0,3,-6.794785443308052,0,0,-3,0,1,0
0,-6.195253047967186,1,-0.0545437932014465,0,0,1,1,4,-11.276657412951648,0,0,-4,0,0,0
0,-8.467254717589151,1,0.0,0,0,1,1,43,-9.995723567489584,0,0,-4,0,0,0
0,-9.553890815210545,1,0.0057423859834671,0,0,1,1,4,-9.436107779554161,0,0,-4,0,0,0
0,-8.516647472918727,0,0.0465583205223083,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0,0,1,1,1,12,-6.255411939743378,0,0,2,0,0,0
0,-5.3795035453149085,1,0.0,0,1,0,0,4,-7.344831780227323,0,0,-1,0,5,1
0,-9.795052872027433,1,-0.1811781954020261,0,0,1,0,2,-6.2064961395413665,0,0,-3,0,0,0
0,-6.256071788002225,1,0.0172444730997085,0,0,1,0,13,-9.209794653478673,0,0,-17,0,0,0
0,-6.256071788002225,0,-0.1538842767477035,0,1,1,1,2,-6.794785443308052,0,1,-1,0,1,0
0,-8.516647472918727,0,0.0280486643314361,0,1,1,1,0,-8.609429206369693,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0,0,0,1,0,21,-8.167596454090654,0,0,-17,0,0,0
0,-7.146302413206516,1,0.0,0,0,1,1,12,-6.855410065124486,0,0,-4,0,0,0
0,-6.203360357730682,0,0.0,0,1,1,0,16,-8.098603582603703,0,1,-1,0,1,0
0,-6.256071788002225,1,-0.0280450694262981,0,1,1,0,3,-6.518766139945893,0,0,2,0,0,0
0,-9.865670439241386,1,0.0144970491528511,0,0,1,0,15,-5.810286461407363,0,0,-3,0,8,0
0,-7.146302413206516,1,0.0010252594947814,0,0,1,0,8,-8.609429206369693,0,0,-8,0,2,0
0,-8.516647472918727,1,0.0140775740146636,0,0,0,0,2,-6.255411939743378,0,0,-11,0,0,0
0,-10.145255301460548,1,0.0,0,0,1,0,24,-6.751613271442842,0,0,-3,0,1,0
0,-7.829849520037441,1,0.0631736703217029,0,0,1,0,1,-11.633332356890381,0,0,-4,0,0,0
0,-7.146302413206516,1,-0.0030124559998512,0,0,1,0,5,-11.382017928609475,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0313494801521301,0,0,1,0,11,-10.488200052587379,0,0,-7,0,0,0
0,-7.829849520037441,1,0.0705541037023067,0,0,1,0,3,-5.3795035453149085,0,0,-3,0,1,0
0,-9.275177412741526,0,0.0197394844144582,0,1,0,1,1,-7.623405136480864,0,1,-1,0,1,0
0,-6.549269594239308,0,0.1802137941122055,0,1,1,0,6,-8.348133889091107,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0,0,1,1,0,26,-8.045853017218175,0,0,3,0,0,0
0,-6.549269594239308,1,0.0026013627648353,0,1,1,1,20,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,0.0024320632219314,0,1,1,0,0,-6.855410065124486,0,1,-1,0,1,0
0,-6.794785443308052,0,-0.0068209767341613,0,1,1,1,3,-11.014293148484159,0,1,-1,0,1,0
0,-9.995723567489584,1,0.0,0,1,1,0,13,-11.78748303671764,0,0,-1,0,2,0
0,-6.195253047967186,1,-0.0467818826436996,0,1,1,1,1,-10.443748290016545,0,0,-1,0,2,0
0,-8.251366337156114,1,-0.0026863813400268,0,0,1,1,3,-5.810286461407363,0,0,-3,0,5,0
0,-8.473297032045114,1,0.0585579797625541,0,0,0,1,1,-10.534720068222272,0,0,-5,0,0,0
0,-6.256071788002225,1,0.0,0,0,1,1,17,-12.88609532538575,0,0,-5,0,0,0
0,-6.256071788002225,1,0.0,0,1,0,0,31,-6.518766139945893,0,0,2,0,0,0
0,-8.516647472918727,0,0.0185315459966659,0,1,1,1,0,-8.057781588083449,0,1,-1,0,1,0
0,-8.516647472918727,0,-0.0796578973531723,0,1,1,1,0,-7.744431768883089,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0,0,1,1,0,18,-6.255411939743378,0,0,1,0,0,0
0,-8.791750763163648,1,-0.1815029121935367,0,0,1,1,2,-10.634803526779255,0,0,-4,0,0,0
0,-8.285937681221203,1,-0.0412039756774902,0,1,1,0,2,-13.579242505945695,0,0,-1,0,0,0
0,-6.549269594239308,1,-0.0354211181402206,0,1,1,0,1,-8.057781588083449,0,0,-1,0,0,0
0,-6.549269594239308,1,-0.0189431458711624,0,1,1,0,6,-7.344831780227323,0,0,-1,0,1,0
0,-5.3795035453149085,1,0.1639881208539009,0,1,1,0,0,-8.673967727507264,0,0,-1,0,3,0
0,-5.3795035453149085,0,0.0173863321542739,0,1,1,0,7,-12.480630217277586,0,1,-1,0,2,0
0,-6.2064961395413665,0,0.0,0,1,1,1,9,-7.437205100358338,0,1,-1,0,1,0
0,-9.7506011094566,0,-0.0547838509082794,0,0,1,0,3,-5.3795035453149085,0,1,-3,0,1,0
0,-6.855410065124486,1,0.0237912386655807,0,0,0,0,2,-5.810286461407363,0,0,-7,0,17,1
0,-6.256071788002225,1,0.0,0,1,1,1,3,-9.553890815210545,0,0,2,0,0,0
0,-8.767058150573277,1,-0.003292441368103,0,0,1,1,5,-12.192948144825804,0,0,-14,0,0,0
0,-9.07943283561543,1,0.0998952388763427,0,0,1,1,1,-8.246523712680325,0,0,-5,0,0,0
0,-8.767058150573277,0,-0.0009795352816581,0,0,1,0,13,-8.467254717589151,1,0,-3,0,1,0
0,-10.023894444456282,1,-0.0303186476230621,0,0,1,1,25,-6.801595912310578,0,0,-3,0,11,0
0,-7.437205100358338,1,0.0056479573249816,0,1,0,0,15,-6.801595912310578,0,0,-1,0,1,1
0,-8.791750763163648,1,0.0,0,0,1,0,32,-8.41445653202218,0,0,-3,0,10,0
0,-7.762131345982491,0,-0.0014349594712257,0,1,1,1,2,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0.0,0,1,1,0,4,-8.659261580117569,0,0,-1,0,1,0
0,-6.794785443308052,0,0.0388455539941787,0,1,0,0,1,-8.659261580117569,0,0,-1,0,1,1
0,-6.256071788002225,0,0.0,0,1,0,0,28,-10.583510232391705,0,0,-1,0,1,0
0,-7.146302413206516,1,0.0,0,0,1,0,16,-5.975344537423814,0,0,-4,0,0,0
0,-6.256071788002225,0,-0.0686424747109413,0,1,0,0,1,-5.810286461407363,0,1,-1,0,1,0
0,-6.195253047967186,0,-0.0415030568838119,0,1,0,1,1,-9.468368641772383,0,1,-1,0,1,1
0,-6.794785443308052,0,0.0006555914878845,0,1,0,1,7,-6.433258038231307,1,0,-1,0,1,0
0,-8.696440583359324,1,-0.0284920930862426,0,0,1,0,48,-5.3795035453149085,0,0,-3,0,5,0
0,-6.256071788002225,0,0.1188968569040298,0,1,0,1,20,-12.480630217277586,1,0,-1,0,1,0
0,-8.10697183227422,1,0.0,0,1,0,1,20,-10.806653783705913,0,0,-1,0,2,1
0,-6.794785443308052,1,-0.0127521157264709,0,1,0,1,3,-7.623405136480864,0,0,-1,0,2,0
0,-8.473297032045114,1,-0.0080984532833099,0,0,1,0,3,-7.762131345982491,0,0,-3,1,2,0
0,-6.549269594239308,1,0.0161021649837493,0,0,0,1,4,-10.360366681077494,0,0,-7,0,0,0
0,-8.10697183227422,1,-0.0365334004163742,0,1,0,0,9,-11.014293148484159,0,0,-1,0,2,0
0,-6.794785443308052,0,-0.0438397377729415,0,1,0,1,1,-9.222533679256102,0,0,-1,0,1,0
0,-8.10697183227422,0,-0.0192586705088615,0,0,0,1,1,-12.192948144825804,0,1,-3,0,1,0
0,-7.146302413206516,1,-0.0447858572006225,0,0,1,1,3,-8.115410700920085,0,0,-6,0,3,0
0,-6.195253047967186,1,0.0,0,0,1,1,12,-9.89036305183176,0,0,-3,0,0,0
0,-9.841572887662327,1,0.0,0,0,1,1,19,-11.78748303671764,0,0,-8,0,0,0
0,-6.195253047967186,1,0.0159953534603118,0,1,1,0,2,-9.59025845938142,0,0,-1,0,2,0
0,-6.195253047967186,1,0.0065407156944274,0,1,1,1,25,-11.094335856157695,0,0,1,0,0,0
0,-10.534720068222272,1,0.0926784761250019,0,0,1,0,26,-10.583510232391705,0,0,-3,0,0,0
0,-6.195253047967186,1,-0.0069068372249603,0,1,1,1,2,-8.467254717589151,0,0,-1,0,5,0
0,-9.38958776391927,1,-0.0377283990383148,0,0,1,1,2,-6.573453486692192,0,0,-3,0,5,0
0,-8.348133889091107,1,0.0,0,0,1,0,7,-10.583510232391705,0,0,-5,0,0,0
0,-8.791750763163648,1,0.0,0,0,1,0,13,-6.203360357730682,0,0,-6,0,0,0
0,-9.275177412741526,1,0.0,0,0,1,0,22,-11.78748303671764,0,0,-9,0,0,0
0,-9.729094904235636,0,-0.0607949905097484,0,0,1,1,6,-7.17566830801088,1,0,-3,0,1,0
0,-9.627998787364268,1,0.0,0,0,1,0,20,-9.374549886554728,0,0,-4,0,0,0
0,-9.94165634621931,1,0.0,0,0,1,0,12,-9.316562628904379,0,0,-10,0,0,0
0,-6.256071788002225,1,0.0,0,0,1,1,12,-12.192948144825804,0,0,-5,0,0,0
0,-6.549269594239308,1,0.0429110154509544,0,0,1,0,19,-9.420359422586023,0,0,-3,0,2,0
0,-8.944513517716059,1,-0.0747484564781189,0,0,1,0,6,-11.276657412951648,0,0,-9,0,0,0
0,-6.256071788002225,0,0.0,0,1,1,1,9,-6.255411939743378,0,1,-1,0,1,0
0,-6.324357695868357,1,-0.0133853480219841,0,0,1,1,11,-9.38958776391927,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0976342186331749,0,0,1,1,6,-10.871192304843484,0,0,-11,0,0,0
0,-8.041908238927158,1,0.0280733108520507,0,0,1,0,9,-7.786228897561551,0,0,-4,0,0,0
0,-7.623405136480864,1,-0.2206781804561615,0,1,1,1,5,-7.508504777943205,0,0,-1,0,0,0
0,-7.623405136480864,1,-0.1337442547082901,0,1,1,0,2,-12.480630217277586,0,0,-1,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,0,30,-5.810286461407363,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0,0,1,1,1,5,-8.65198882078849,0,0,-1,0,2,0
0,-8.041908238927158,1,0.0,0,0,1,1,16,-8.87876214015328,0,0,-3,0,1,0
0,-8.65198882078849,1,0.0,0,0,1,1,8,-11.78748303671764,0,0,-14,0,0,0
0,-9.275177412741526,1,-0.030704990029335,0,0,1,0,8,-6.2064961395413665,0,0,-6,0,0,0
0,-7.623405136480864,1,0.0,0,0,0,0,14,-10.534720068222272,0,0,-3,0,8,1
0,-6.794785443308052,1,0.0034108310937881,0,0,0,0,1,-6.2064961395413665,0,0,-4,0,0,0
0,-6.195253047967186,1,-0.0520962923765182,0,0,1,0,13,-9.647416873221369,0,0,-5,0,0,0
0,-8.473297032045114,1,0.0,0,1,0,1,40,-6.518766139945893,0,0,2,0,0,0
0,-6.256071788002225,1,-0.001597985625267,0,1,1,1,3,-6.518766139945893,0,0,2,0,0,0
0,-6.195253047967186,1,-0.014960503205657,0,0,1,1,2,-12.480630217277586,0,0,-3,0,6,0
0,-7.623405136480864,0,-0.0469507873058319,0,1,0,1,18,-5.3795035453149085,1,0,-1,0,1,1
0,-8.285937681221203,1,0.0,0,0,1,0,9,-9.302576386929639,0,0,-4,0,0,0
0,-9.07943283561543,1,0.0347377210855484,0,0,1,0,0,-8.588809919166959,0,0,-5,0,0,0
0,-10.145255301460548,1,0.0,0,0,1,1,15,-10.24703799577049,0,0,-5,0,0,0
0,-7.623405136480864,0,0.0,0,0,0,1,10,-11.499800964265859,1,0,-3,0,1,1
0,-9.38958776391927,1,0.0418967604637146,0,0,0,1,4,-11.014293148484159,0,0,-4,0,0,1
0,-9.275177412741526,1,0.049821525812149,0,0,1,1,0,-5.3795035453149085,0,0,-3,0,3,0
0,-7.623405136480864,1,0.0481160134077072,0,0,0,1,1,-11.499800964265859,0,0,-3,0,2,1
0,-7.623405136480864,1,0.0007479041814804,0,0,0,0,1,-5.3795035453149085,0,0,-19,0,0,1
0,-8.86971230463336,0,0.0,0,0,1,0,11,-8.090304779789008,0,1,-3,0,1,0
0,-6.256071788002225,1,-0.014329120516777,0,0,0,1,1,-9.536191238111144,0,0,-4,0,0,1
0,-6.256071788002225,0,0.0316474139690399,0,0,0,0,2,-7.762131345982491,0,1,-3,0,1,1
0,-6.256071788002225,0,0.0,0,0,0,0,5,-7.762131345982491,0,1,-3,0,1,1
0,-7.437205100358338,0,0.0,0,0,1,0,9,-5.810286461407363,0,1,-3,0,1,0
0,-9.468368641772383,0,-0.0049826949834823,0,0,0,0,13,-5.3795035453149085,0,1,-3,0,1,1
0,-6.549269594239308,0,-0.0723771005868911,0,1,1,0,17,-5.810286461407363,0,1,-1,0,1,0
0,-8.285937681221203,1,0.0543841421604156,0,0,0,0,1,-7.146302413206516,0,0,-5,0,0,1
0,-9.23543708409201,0,-0.0505984351038932,0,1,1,1,15,-6.926379476592348,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0,0,1,1,1,15,-5.810286461407363,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0,0,0,1,0,9,-5.3795035453149085,0,0,-3,0,1,0
0,-10.082734944479215,1,-0.0167311131954193,0,0,1,0,1,-8.964121989104436,0,0,-3,0,4,0
0,-6.256071788002225,1,0.0,0,0,1,1,11,-8.431748029132242,0,0,-3,0,0,0
0,-8.041908238927158,1,0.0,0,0,1,0,6,-5.810286461407363,0,0,-3,0,3,0
0,-7.623405136480864,0,-0.0087398886680603,0,0,0,0,1,-5.810286461407363,0,1,-3,0,1,1
0,-10.283405639941366,1,0.003698319196701,0,0,1,1,6,-8.473297032045114,0,0,-4,0,0,0
0,-8.473297032045114,1,-0.1667153537273407,0,1,1,1,10,-11.276657412951648,0,0,-1,0,2,0
0,-8.767058150573277,0,-0.0362511575222015,0,0,1,0,2,-6.203360357730682,0,1,-6,0,1,0
0,-6.794785443308052,0,-0.0014156848192214,0,1,1,0,11,-5.810286461407363,0,1,-1,0,1,0
0,-7.623405136480864,0,0.0,0,1,0,1,9,-7.344831780227323,0,1,-1,0,1,1
0,-6.256071788002225,1,0.0,0,0,0,0,8,-8.87876214015328,0,0,-4,0,2,1
0,-8.688893377723941,1,0.1174976080656051,0,0,1,1,4,-8.82565231483933,0,0,-3,0,0,0
0,-8.10697183227422,1,0.0013446658849716,0,1,0,1,4,-8.090304779789008,0,0,-1,0,2,1
0,-8.10697183227422,1,0.0,0,1,1,1,8,-10.488200052587379,0,0,-1,0,2,0
0,-6.195253047967186,1,0.0849743485450744,0,0,1,1,4,-7.807801382815679,0,0,-10,0,0,0
0,-6.256071788002225,0,0.0,0,0,0,0,6,-5.810286461407363,0,1,-3,0,1,1
0,-6.195253047967186,0,0.0,0,1,1,1,8,-6.549269594239308,0,0,-1,0,1,0
0,-6.256071788002225,0,0.0,0,0,0,1,9,-6.256071788002225,0,1,-3,0,1,1
0,-9.23543708409201,1,-0.1217106357216835,0,1,1,0,3,-6.926379476592348,0,0,-1,0,2,0
0,-7.610534945960329,0,0.0588852167129516,0,1,1,0,4,-9.302576386929639,0,0,-1,0,1,0
0,-7.437205100358338,1,-0.0460941493511199,0,0,0,0,18,-11.499800964265859,0,0,-3,0,0,0
0,-8.696440583359324,1,-0.1531726568937301,0,0,1,1,4,-8.87876214015328,0,0,-7,0,3,0
0,-8.041908238927158,1,0.0283868461847305,0,0,0,1,1,-5.810286461407363,0,0,-3,0,2,1
0,-6.195253047967186,1,-0.0094598531723022,0,0,0,0,4,-12.480630217277586,0,0,-4,0,0,1
0,-11.014293148484159,0,0.0177635699510574,0,0,1,1,2,-6.801595912310578,0,1,-3,0,1,0
0,-6.794785443308052,1,0.0001880005002021,0,0,1,0,15,-10.746029161889478,0,0,-8,0,0,0
0,-7.146302413206516,1,0.0011143311858177,0,0,1,0,3,-6.8422755479438395,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0094271451234817,0,0,1,1,3,-13.579242505945695,0,0,-7,0,0,0
0,-8.285937681221203,1,-0.0145592838525772,0,0,1,1,3,-11.014293148484159,0,0,-3,0,2,0
0,-6.549269594239308,1,0.0957358442246913,0,0,1,1,3,-8.041908238927158,0,0,-9,0,0,0
0,-9.172523258681442,1,0.0024201422929763,0,0,1,1,13,-12.192948144825804,0,0,-5,0,0,0
0,-10.145255301460548,1,0.0166798681020736,0,0,1,1,20,-9.374549886554728,0,0,-3,0,2,0
0,-6.195253047967186,0,-0.0766556337475776,0,1,1,1,7,-12.88609532538575,0,1,-1,0,1,0
0,-7.437205100358338,1,0.0,0,0,0,1,23,-9.536191238111144,0,0,-4,0,0,0
1,-6.256071788002225,1,-0.0305572710931301,0,0,0,0,1,-8.437578949443035,0,0,-5,0,0,0
0,-7.623405136480864,1,0.0069104712456464,0,0,0,1,3,-8.241704426244377,0,0,-4,0,0,1
0,-9.94165634621931,1,0.0,0,0,1,1,8,-10.488200052587379,0,0,-4,0,0,0
0,-9.468368641772383,1,-0.0447512604296207,0,1,1,1,4,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,0,0.0,0,1,1,1,79,-8.251366337156114,0,1,-1,0,1,0
0,-8.944513517716059,0,0.0046531781554222,0,1,0,1,39,-8.285937681221203,0,1,-1,0,2,0
0,-6.256071788002225,0,0.0,0,1,1,1,12,-6.203360357730682,0,0,-1,0,1,0
0,-8.285937681221203,1,0.0080471690744161,0,1,0,1,2,-5.810286461407363,0,0,-1,0,11,0
0,-6.195253047967186,0,-0.0320191495120525,0,0,1,1,11,-7.437205100358338,0,0,-3,0,1,0
0,-8.467254717589151,1,0.0098657291382551,0,1,1,1,1,-5.3795035453149085,0,0,-1,0,2,0
0,-9.59025845938142,1,0.1147943884134292,0,0,0,1,1,-11.78748303671764,0,0,-3,0,0,0
0,-10.534720068222272,1,-0.020411342382431,0,0,1,0,47,-11.276657412951648,0,0,-4,0,0,0
0,-9.275177412741526,1,-0.0079467482864856,0,1,0,0,1,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,1,0.0062891915440559,0,0,1,0,3,-9.915680859816048,0,0,-5,0,0,0
0,-8.251366337156114,1,0.0,0,0,1,1,11,-6.255411939743378,0,0,-3,0,0,0
0,-6.256071788002225,1,0.0318085253238678,0,0,0,1,1,-5.3795035453149085,0,0,-3,0,2,1
0,-9.995723567489584,1,-0.128500148653984,0,0,1,1,2,-9.275177412741526,0,0,-8,0,0,0
0,-7.829849520037441,1,0.0799529179930687,0,0,1,0,7,-8.041908238927158,0,0,-3,0,3,0
