matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,1,-7.878770910545539,0,-6.852132121502518,0,0,1,28,0,0,-1,1,3.871201010907891,1
0,1,0,-6.311892612530234,0,-11.616440528828907,0,0,1,2,0,0,1,1,1.5146925448447344,1
0,0,1,-10.058295910782357,0,-9.433202193467427,0,0,1,12,0,0,-10,0,2.538973871058276,1
0,0,1,-6.372711352565274,0,-12.309587709388852,0,0,1,12,0,0,-5,0,2.7692938263429285,1
0,0,0,-6.372711352565274,0,-7.043019041155396,0,0,1,4,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.665909158802357,0,-9.53699898714907,0,0,1,19,0,2,-3,0,2.767293034665071,1
0,0,1,-9.061153082279107,0,-11.393296977514698,0,0,1,6,0,0,-9,0,3.536116699561526,0
0,0,1,-6.9114250078711,0,-11.297986797710372,0,0,1,29,0,0,3,1,2.1210179685255763,0
0,0,1,-6.372711352565274,0,-6.372051504306426,0,1,0,9,0,1,-1,1,2.7692938263429285,1
0,0,1,-6.440997260431405,0,-9.506227328482318,0,0,1,11,0,0,-4,0,4.952299717083292,1
0,0,1,-6.9114250078711,0,-10.987831869406532,0,0,1,6,0,0,-11,0,2.1210179685255763,1
0,0,1,-8.158547803490206,0,-7.902868462124599,0,0,1,9,0,0,-4,0,2.07159836421881,1
0,0,1,-7.740044701043912,0,-7.625144342506253,0,0,1,5,0,0,-1,1,2.5218501649796847,1
0,0,1,-7.740044701043912,0,-12.597269781840634,0,0,1,2,0,0,-1,1,2.5218501649796847,1
0,0,1,-6.9114250078711,0,-5.926926025970411,0,0,1,30,0,0,-4,0,2.1210179685255763,0
0,0,1,-6.311892612530234,0,-8.768628385351539,0,0,1,5,0,2,-1,1,1.5146925448447344,1
0,0,1,-8.158547803490206,0,-8.995401704716327,0,0,1,16,0,1,-3,0,2.07159836421881,1
0,0,1,-8.768628385351539,0,-11.904122601280688,0,0,1,8,0,0,-14,0,3.828641396489095,1
0,0,1,-9.391816977304574,0,-6.3231357041044145,0,0,1,8,0,0,-6,0,2.2246235515243336,0
0,1,0,-7.740044701043912,0,-10.65135963278532,0,0,1,14,0,8,-3,0,2.5218501649796847,1
0,0,0,-6.9114250078711,0,-6.3231357041044145,0,0,1,1,0,0,-4,0,2.1210179685255763,1
0,0,0,-8.464773453654157,1,-6.372051504306426,0,1,0,6,0,1,2,1,3.2851984677992734,0
0,0,1,-5.926926025970411,0,-10.805510312612578,0,0,1,3,0,0,-1,1,5.204006687076795,1
0,0,1,-6.311892612530234,0,-11.616440528828907,0,0,1,4,0,0,-2,1,1.5146925448447344,0
0,0,0,-9.56874768546365,0,-6.635405704508942,0,0,1,1,0,0,-1,1,1.824549292051046,1
0,0,0,-6.9114250078711,0,-10.363677560333539,0,0,1,35,0,0,-4,1,2.1210179685255763,1
1,0,0,-6.372711352565274,0,-6.852132121502518,0,0,1,17,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.372711352565274,0,-11.210975420720743,0,0,1,4,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.311892612530234,0,-9.764056437784417,0,0,1,13,0,0,-5,0,1.5146925448447344,1
0,0,0,-8.589936596608162,0,-6.635405704508942,0,0,1,40,0,0,2,1,3.0265039322207445,0
0,0,1,-6.372711352565274,0,-6.635405704508942,0,0,1,3,0,0,2,1,2.7692938263429285,0
0,0,0,-6.9114250078711,0,-10.437785532487261,0,0,1,39,0,0,-1,1,2.1210179685255763,0
0,0,1,-8.908390327726696,0,-5.926926025970411,0,0,1,54,0,2,-1,1,1.455287232606842,0
0,0,0,-6.9114250078711,0,-11.616440528828907,0,0,1,10,0,0,-1,1,2.1210179685255763,1
0,0,1,-8.813080147922372,0,-11.616440528828907,0,0,1,4,0,0,-2,1,2.3178525651248343,1
0,0,0,-6.9114250078711,0,-11.616440528828907,0,0,1,9,0,0,-2,1,2.1210179685255763,1
0,0,1,-7.262941977769564,0,-9.521494800613105,0,0,1,2,0,0,-1,1,2.19883358814192,0
0,0,1,-8.633287037481775,0,-10.751443091342303,0,0,1,8,0,0,-2,1,1.2124474313169082,1
0,0,1,-6.440997260431405,0,-8.565983355585669,0,0,1,30,0,0,3,1,4.952299717083292,1
0,0,1,-6.311892612530234,0,-12.597269781840634,0,0,1,2,0,6,-3,0,1.5146925448447344,0
0,0,1,-8.908390327726696,0,-11.393296977514698,0,0,1,1,0,0,-1,1,1.455287232606842,0
0,1,0,-7.740044701043912,0,-5.4961431098779565,1,0,0,18,0,1,-1,1,2.5218501649796847,1
0,1,0,-9.253230814018426,0,-6.69009305125524,0,0,1,15,0,0,-2,1,2.1400661634962708,1
0,0,1,-8.908390327726696,0,-6.852132121502518,0,0,1,15,0,0,-2,1,1.455287232606842,0
0,0,1,-8.908390327726696,0,-11.498657493172523,0,0,1,1,0,0,-1,1,1.455287232606842,1
0,0,1,-9.070909257224471,0,-9.352076648655059,0,0,1,20,0,0,-1,1,3.9318256327243257,1
0,0,1,-9.12117109200536,0,-9.12117109200536,0,0,1,26,0,5,-3,0,3.4760986898352733,1
0,1,0,-9.670530379773593,0,-12.597269781840634,0,0,1,3,0,0,-1,1,2.4159137783010487,0
0,0,1,-6.9114250078711,0,-6.635405704508942,0,0,1,4,0,0,4,1,2.1210179685255763,1
0,0,1,-6.8650078358625635,0,-6.549897602794355,0,0,1,24,0,4,-1,1,5.221436322212079,1
0,0,1,-7.740044701043912,0,-8.60828573527636,0,0,1,5,0,0,-1,1,2.5218501649796847,1
0,0,1,-8.813080147922372,0,-5.926926025970411,0,0,1,16,0,2,-1,1,2.3178525651248343,1
0,0,0,-8.40257724578425,0,-6.091984101986862,0,0,0,4,0,1,-1,1,2.1578106087953426,0
0,0,1,-6.9114250078711,0,-10.560387854579593,0,0,1,2,0,0,-2,1,2.1210179685255763,1
0,0,1,-6.372711352565274,0,-13.002734889948798,0,0,1,5,0,0,-1,1,2.7692938263429285,0
0,0,1,-6.372711352565274,0,-7.262941977769564,0,0,0,4,0,1,-1,1,2.7692938263429285,0
0,0,0,-6.9114250078711,0,-7.262941977769564,0,1,0,2,0,1,-1,1,2.1210179685255763,0
0,0,1,-6.9114250078711,0,-8.412678341770754,0,0,1,7,0,0,-1,1,2.1210179685255763,1
0,0,1,-6.9114250078711,0,-10.560387854579593,0,0,1,3,0,0,-1,1,2.1210179685255763,1
1,0,0,-7.740044701043912,0,-6.9114250078711,0,0,1,1,0,0,-2,1,2.5218501649796847,0
0,0,1,-6.9114250078711,0,-7.043019041155396,1,0,0,3,0,1,-1,1,2.1210179685255763,1
0,0,0,-6.9114250078711,1,-9.100762220374152,0,0,1,3,0,0,-1,1,2.1210179685255763,0
0,0,1,-7.727174510523377,0,-8.348774539791274,0,0,1,12,0,0,-2,1,2.972975286431375,1
0,0,1,-9.867240674019648,0,-8.705449483730007,0,1,0,9,0,1,-3,0,1.5260563034950494,0
0,1,0,-6.311892612530234,0,-11.616440528828907,0,0,1,12,0,0,-2,1,1.5146925448447344,0
0,1,0,-6.311892612530234,0,-8.392577162449667,0,0,0,1,0,1,-1,1,1.5146925448447344,0
0,0,0,-6.311892612530234,0,-11.616440528828907,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,1,0,-6.311892612530234,0,-6.31999992229373,0,0,0,2,0,1,-1,1,1.5146925448447344,0
0,0,0,-6.311892612530234,0,-5.926926025970411,0,0,1,33,0,2,-1,1,1.5146925448447344,1
0,0,0,-6.311892612530234,0,-12.309587709388852,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,0,0,-6.311892612530234,0,-11.210975420720743,0,0,1,1,0,0,-1,1,1.5146925448447344,1
0,0,0,-8.589936596608162,0,-6.091984101986862,1,0,0,1,0,1,-1,1,3.0265039322207445,1
0,0,0,-6.9114250078711,0,-12.309587709388852,0,0,1,3,0,0,-1,1,2.1210179685255763,1
0,0,0,-6.9114250078711,0,-10.058295910782357,0,0,1,1,0,0,-1,1,2.1210179685255763,0
0,0,0,-6.9114250078711,0,-6.8650078358625635,0,1,0,5,0,1,-1,1,2.1210179685255763,0
0,0,1,-9.391816977304574,0,-9.391816977304574,0,1,0,4,0,1,-1,1,2.2246235515243336,1
0,0,1,-6.311892612530234,0,-13.002734889948798,0,0,1,5,0,0,5,1,1.5146925448447344,0
0,0,1,-8.223611396837269,0,-11.130932713047207,0,1,0,6,0,1,-1,1,2.1764338076671454,0
0,0,1,-6.311892612530234,0,-10.437785532487261,0,0,1,8,0,0,-2,1,1.5146925448447344,1
0,0,1,-6.311892612530234,0,-8.851694984050152,0,0,1,10,0,1,10,1,1.5146925448447344,0
0,1,0,-6.311892612530234,0,-6.721403159483698,0,1,0,7,0,1,7,1,1.5146925448447344,0
0,1,0,-6.665909158802357,0,-12.597269781840634,0,0,1,15,0,0,-5,0,2.767293034665071,0
0,0,1,-6.311892612530234,0,-10.923293348268961,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,0,0,-9.061153082279107,0,-12.597269781840634,0,0,1,1,0,0,-12,0,2.6888188391743224,1
0,0,1,-6.311892612530234,0,-10.560387854579593,0,0,1,23,0,0,-1,1,1.5146925448447344,1
1,0,0,-9.352076648655059,0,-12.597269781840634,0,0,1,6,0,0,-1,1,2.0412203288596382,0
1,0,0,-6.9114250078711,0,-6.852132121502518,0,0,1,13,0,0,-2,1,2.1210179685255763,1
0,1,0,-6.311892612530234,0,-5.4961431098779565,0,0,1,7,0,0,-1,1,1.5146925448447344,0
0,0,0,-8.368005901719162,0,-11.056824740893484,0,0,1,1,0,0,-1,1,2.619825967687371,1
0,0,0,-6.372711352565274,0,-6.721403159483698,0,0,0,7,0,1,-1,1,2.7692938263429285,1
0,0,0,-8.158547803490206,0,-5.926926025970411,0,0,1,4,0,5,-1,1,2.07159836421881,0
0,0,0,-8.368005901719162,0,-5.4961431098779565,0,0,1,1,0,3,-1,1,2.619825967687371,1
0,0,1,-8.363163277243373,0,-8.206944344352056,0,0,1,11,0,0,-1,1,4.23410650459726,0
0,0,0,-8.158547803490206,0,-11.74997192145343,0,0,1,1,0,0,-1,1,2.07159836421881,1
0,0,1,-9.196072400178478,0,-11.393296977514698,0,1,0,6,0,1,-1,1,2.4203681286504293,0
0,0,1,-8.223611396837269,0,-8.348774539791274,0,0,0,5,0,1,-1,1,2.1764338076671454,0
0,0,1,-6.372711352565274,0,-13.002734889948798,0,0,1,8,0,0,-4,0,2.7692938263429285,0
0,0,1,-6.372711352565274,0,-8.368005901719162,0,0,0,14,0,1,-3,0,2.7692938263429285,0
0,0,1,-6.372711352565274,0,-8.397564703960706,0,0,0,27,0,1,-3,0,2.7692938263429285,0
0,0,1,-7.740044701043912,0,-9.405422629360352,0,0,1,28,0,0,-5,0,2.5218501649796847,0
0,0,1,-6.311892612530234,0,-6.721403159483698,0,1,0,21,0,1,21,1,1.5146925448447344,0
