matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,uid_jaeger,matrix_subject1v3
0,-6.256071788002225,0,0,1,1,0,3,-7.623405136480864,0,1,-1,0,1,2.7692938263429285,0
0,-6.195253047967186,0,0,0,1,1,23,-10.082734944479215,0,1,-3,0,1,1.5146925448447344,0
0,-6.256071788002225,1,0,0,1,0,12,-9.23543708409201,0,0,-4,0,0,2.7692938263429285,0
0,-8.791750763163648,0,0,0,1,1,10,-7.45455911505149,0,0,-3,0,1,1.455287232606842,0
0,-9.553890815210545,1,0,1,1,0,1,-7.169067623979528,0,0,-1,0,1,2.4159137783010487,0
0,-6.195253047967186,1,0,0,0,0,2,-8.954269692661423,0,0,-3,0,8,1.5146925448447344,1
0,-9.101905691467488,1,0,0,1,0,19,-11.181347233147324,0,0,-4,0,0,3.784189633918261,0
0,-9.865670439241386,1,0,0,1,1,25,-13.579242505945695,0,0,-3,0,0,3.713572066704308,0
0,-9.865670439241386,1,0,0,0,1,3,-8.241704426244377,0,0,-3,0,0,3.713572066704308,1
0,-9.468368641772383,1,0,1,1,1,3,-9.7506011094566,0,0,6,0,0,2.501435951739211,0
0,-8.516647472918727,0,0,1,0,1,1,-6.255411939743378,0,1,-1,0,1,1.2124474313169082,1
1,-6.256071788002225,1,0,0,0,0,1,-9.23543708409201,0,0,-7,0,0,2.7692938263429285,0
0,-10.360366681077494,0,0,0,1,0,3,-6.794785443308052,0,0,-3,0,1,2.120263536200091,0
0,-6.195253047967186,1,0,0,1,1,4,-11.276657412951648,0,0,-4,0,0,1.5146925448447344,0
0,-8.467254717589151,1,0,0,1,1,43,-9.995723567489584,0,0,-4,0,0,4.418840607796598,0
0,-9.553890815210545,1,0,0,1,1,4,-9.436107779554161,0,0,-4,0,0,2.4159137783010487,0
0,-8.516647472918727,0,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,1.2124474313169082,0
0,-6.256071788002225,1,0,1,1,1,12,-6.255411939743378,0,0,2,0,0,2.7692938263429285,0
0,-5.3795035453149085,1,0,1,0,0,4,-7.344831780227323,0,0,-1,0,5,4.26791332790646,1
0,-9.795052872027433,1,0,0,1,0,2,-6.2064961395413665,0,0,-3,0,0,3.784189633918261,0
0,-6.256071788002225,1,0,0,1,0,13,-9.209794653478673,0,0,-17,0,0,2.7692938263429285,0
0,-6.256071788002225,0,0,1,1,1,2,-6.794785443308052,0,1,-1,0,1,2.7692938263429285,0
0,-8.516647472918727,0,0,1,1,1,0,-8.609429206369693,0,1,-1,0,1,1.2124474313169082,0
0,-6.256071788002225,1,0,0,1,0,21,-8.167596454090654,0,0,-17,0,0,2.7692938263429285,0
0,-7.146302413206516,1,0,0,1,1,12,-6.855410065124486,0,0,-4,0,0,2.19883358814192,0
0,-6.203360357730682,0,0,1,1,0,16,-8.098603582603703,0,1,-1,0,1,5.178657570878793,0
0,-6.256071788002225,1,0,1,1,0,3,-6.518766139945893,0,0,2,0,0,2.7692938263429285,0
0,-9.865670439241386,1,0,0,1,0,15,-5.810286461407363,0,0,-3,0,8,3.713572066704308,0
0,-7.146302413206516,1,0,0,1,0,8,-8.609429206369693,0,0,-8,0,2,2.19883358814192,0
0,-8.516647472918727,1,0,0,0,0,2,-6.255411939743378,0,0,-11,0,0,1.2124474313169082,0
0,-10.145255301460548,1,0,0,1,0,24,-6.751613271442842,0,0,-3,0,1,2.3353749158170367,0
0,-7.829849520037441,1,0,0,1,0,1,-11.633332356890381,0,0,-4,0,0,4.650780697240144,0
0,-7.146302413206516,1,0,0,1,0,5,-11.382017928609475,0,0,-4,0,0,2.19883358814192,0
0,-6.195253047967186,1,0,0,1,0,11,-10.488200052587379,0,0,-7,0,0,1.5146925448447344,0
0,-7.829849520037441,1,0,0,1,0,3,-5.3795035453149085,0,0,-3,0,1,4.650780697240144,0
0,-9.275177412741526,0,0,1,0,1,1,-7.623405136480864,0,1,-1,0,1,2.512305623976115,0
0,-6.549269594239308,0,0,1,1,0,6,-8.348133889091107,0,1,-1,0,1,2.767293034665071,0
0,-6.256071788002225,1,0,1,1,0,26,-8.045853017218175,0,0,3,0,0,2.7692938263429285,0
0,-6.549269594239308,1,0,1,1,1,20,-5.3795035453149085,0,0,-1,0,1,2.767293034665071,0
0,-8.516647472918727,0,0,1,1,0,0,-6.855410065124486,0,1,-1,0,1,1.2124474313169082,0
0,-6.794785443308052,0,0,1,1,1,3,-11.014293148484159,0,1,-1,0,1,2.1210179685255763,0
0,-9.995723567489584,1,0,1,1,0,13,-11.78748303671764,0,0,-1,0,2,2.890371757896165,0
0,-6.195253047967186,1,0,1,1,1,1,-10.443748290016545,0,0,-1,0,2,1.5146925448447344,0
0,-8.251366337156114,1,0,0,1,1,3,-5.810286461407363,0,0,-3,0,5,3.9415818076696905,0
0,-8.473297032045114,1,0,0,0,1,1,-10.534720068222272,0,0,-5,0,0,3.0265039322207445,0
0,-6.256071788002225,1,0,0,1,1,17,-12.88609532538575,0,0,-5,0,0,2.7692938263429285,0
0,-6.256071788002225,1,0,1,0,0,31,-6.518766139945893,0,0,2,0,0,2.7692938263429285,0
0,-8.516647472918727,0,0,1,1,1,0,-8.057781588083449,0,1,-1,0,1,1.2124474313169082,0
0,-8.516647472918727,0,0,1,1,1,0,-7.744431768883089,0,1,-1,0,1,1.2124474313169082,0
0,-6.256071788002225,1,0,1,1,0,18,-6.255411939743378,0,0,1,0,0,2.7692938263429285,0
0,-8.791750763163648,1,0,0,1,1,2,-10.634803526779255,0,0,-4,0,0,1.455287232606842,0
0,-8.285937681221203,1,0,1,1,0,2,-13.579242505945695,0,0,-1,0,0,2.1578106087953426,0
0,-6.549269594239308,1,0,1,1,0,1,-8.057781588083449,0,0,-1,0,0,2.767293034665071,0
0,-6.549269594239308,1,0,1,1,0,6,-7.344831780227323,0,0,-1,0,1,2.767293034665071,0
0,-5.3795035453149085,1,0,1,1,0,0,-8.673967727507264,0,0,-1,0,3,4.26791332790646,0
0,-5.3795035453149085,0,0,1,1,0,7,-12.480630217277586,0,1,-1,0,2,4.26791332790646,0
0,-6.2064961395413665,0,0,1,1,1,9,-7.437205100358338,0,1,-1,0,1,5.0701612734102826,0
0,-9.7506011094566,0,0,0,1,0,3,-5.3795035453149085,0,1,-3,0,1,1.5260563034950494,0
0,-6.855410065124486,1,0,0,0,0,2,-5.810286461407363,0,0,-7,0,17,3.42799557481688,1
0,-6.256071788002225,1,0,1,1,1,3,-9.553890815210545,0,0,2,0,0,2.7692938263429285,0
0,-8.767058150573277,1,0,0,1,1,5,-12.192948144825804,0,0,-14,0,0,2.327277705584417,0
0,-9.07943283561543,1,0,0,1,1,1,-8.246523712680325,0,0,-5,0,0,2.4203681286504293,0
0,-8.767058150573277,0,0,0,1,0,13,-8.467254717589151,1,0,-3,0,1,2.327277705584417,0
0,-10.023894444456282,1,0,0,1,1,25,-6.801595912310578,0,0,-3,0,11,2.862200880929469,0
0,-7.437205100358338,1,0,1,0,0,15,-6.801595912310578,0,0,-1,0,1,3.7441421327889857,1
0,-8.791750763163648,1,0,0,1,0,32,-8.41445653202218,0,0,-3,0,10,1.455287232606842,0
0,-7.762131345982491,0,0,1,1,1,2,-5.3795035453149085,0,1,-1,0,1,3.871201010907891,0
0,-6.794785443308052,0,0,1,1,0,4,-8.659261580117569,0,0,-1,0,1,2.1210179685255763,0
0,-6.794785443308052,0,0,1,0,0,1,-8.659261580117569,0,0,-1,0,1,2.1210179685255763,1
0,-6.256071788002225,0,0,1,0,0,28,-10.583510232391705,0,0,-1,0,1,2.7692938263429285,0
0,-7.146302413206516,1,0,0,1,0,16,-5.975344537423814,0,0,-4,0,0,2.19883358814192,0
0,-6.256071788002225,0,0,1,0,0,1,-5.810286461407363,0,1,-1,0,1,2.7692938263429285,0
0,-6.195253047967186,0,0,1,0,1,1,-9.468368641772383,0,1,-1,0,1,1.5146925448447344,1
0,-6.794785443308052,0,0,1,0,1,7,-6.433258038231307,1,0,-1,0,1,2.1210179685255763,0
0,-8.696440583359324,1,0,0,1,0,48,-5.3795035453149085,0,0,-3,0,5,2.3178525651248343,0
0,-6.256071788002225,0,0,1,0,1,20,-12.480630217277586,1,0,-1,0,1,2.7692938263429285,0
0,-8.10697183227422,1,0,1,0,1,20,-10.806653783705913,0,0,-1,0,2,2.176433807667145,1
0,-6.794785443308052,1,0,1,0,1,3,-7.623405136480864,0,0,-1,0,2,2.1210179685255763,0
0,-8.473297032045114,1,0,0,1,0,3,-7.762131345982491,0,0,-3,1,2,3.0265039322207445,0
0,-6.549269594239308,1,0,0,0,1,4,-10.360366681077494,0,0,-7,0,0,2.767293034665071,0
0,-8.10697183227422,1,0,1,0,0,9,-11.014293148484159,0,0,-1,0,2,2.176433807667145,0
0,-6.794785443308052,0,0,1,0,1,1,-9.222533679256102,0,0,-1,0,1,2.1210179685255763,0
0,-8.10697183227422,0,0,0,0,1,1,-12.192948144825804,0,1,-3,0,1,2.176433807667145,0
0,-7.146302413206516,1,0,0,1,1,3,-8.115410700920085,0,0,-6,0,3,2.19883358814192,0
0,-6.195253047967186,1,0,0,1,1,12,-9.89036305183176,0,0,-3,0,0,1.5146925448447344,0
0,-9.841572887662327,1,0,0,1,1,19,-11.78748303671764,0,0,-8,0,0,3.044522437723423,0
0,-6.195253047967186,1,0,1,1,0,2,-9.59025845938142,0,0,-1,0,2,1.5146925448447344,0
0,-6.195253047967186,1,0,1,1,1,25,-11.094335856157695,0,0,1,0,0,1.5146925448447344,0
0,-10.534720068222272,1,0,0,1,0,26,-10.583510232391705,0,0,-3,0,0,3.044522437723423,0
0,-6.195253047967186,1,0,1,1,1,2,-8.467254717589151,0,0,-1,0,5,1.5146925448447344,0
0,-9.38958776391927,1,0,0,1,1,2,-6.573453486692192,0,0,-3,0,5,2.243744592971112,0
0,-8.348133889091107,1,0,0,1,0,7,-10.583510232391705,0,0,-5,0,0,3.2851984677992734,0
0,-8.791750763163648,1,0,0,1,0,13,-6.203360357730682,0,0,-6,0,0,1.455287232606842,0
0,-9.275177412741526,1,0,0,1,0,22,-11.78748303671764,0,0,-9,0,0,2.512305623976115,0
0,-9.729094904235636,0,0,0,1,1,6,-7.17566830801088,1,0,-3,0,1,3.157000421150113,0
0,-9.627998787364268,1,0,0,1,0,20,-9.374549886554728,0,0,-4,0,0,3.258096538021482,0
0,-9.94165634621931,1,0,0,1,0,12,-9.316562628904379,0,0,-10,0,0,2.538973871058276,0
0,-6.256071788002225,1,0,0,1,1,12,-12.192948144825804,0,0,-5,0,0,2.7692938263429285,0
0,-6.549269594239308,1,0,0,1,0,19,-9.420359422586023,0,0,-3,0,2,2.767293034665071,0
0,-8.944513517716059,1,0,0,1,0,6,-11.276657412951648,0,0,-9,0,0,3.536116699561526,0
0,-6.256071788002225,0,0,1,1,1,9,-6.255411939743378,0,1,-1,0,1,2.7692938263429285,0
0,-6.324357695868357,1,0,0,1,1,11,-9.38958776391927,0,0,-4,0,0,4.952299717083292,0
0,-6.794785443308052,1,0,0,1,1,6,-10.871192304843484,0,0,-11,0,0,2.1210179685255763,0
0,-8.041908238927158,1,0,0,1,0,9,-7.786228897561551,0,0,-4,0,0,2.07159836421881,0
0,-7.623405136480864,1,0,1,1,1,5,-7.508504777943205,0,0,-1,0,0,2.5218501649796847,0
0,-7.623405136480864,1,0,1,1,0,2,-12.480630217277586,0,0,-1,0,0,2.5218501649796847,0
0,-6.794785443308052,1,0,0,1,0,30,-5.810286461407363,0,0,-4,0,0,2.1210179685255763,0
0,-6.195253047967186,1,0,1,1,1,5,-8.65198882078849,0,0,-1,0,2,1.5146925448447344,0
0,-8.041908238927158,1,0,0,1,1,16,-8.87876214015328,0,0,-3,0,1,2.07159836421881,0
0,-8.65198882078849,1,0,0,1,1,8,-11.78748303671764,0,0,-14,0,0,3.828641396489095,0
0,-9.275177412741526,1,0,0,1,0,8,-6.2064961395413665,0,0,-6,0,0,2.2246235515243336,0
0,-7.623405136480864,1,0,0,0,0,14,-10.534720068222272,0,0,-3,0,8,2.5218501649796847,1
0,-6.794785443308052,1,0,0,0,0,1,-6.2064961395413665,0,0,-4,0,0,2.1210179685255763,0
0,-6.195253047967186,1,0,0,1,0,13,-9.647416873221369,0,0,-5,0,0,1.5146925448447344,0
0,-8.473297032045114,1,0,1,0,1,40,-6.518766139945893,0,0,2,0,0,3.0265039322207445,0
0,-6.256071788002225,1,0,1,1,1,3,-6.518766139945893,0,0,2,0,0,2.7692938263429285,0
0,-6.195253047967186,1,0,0,1,1,2,-12.480630217277586,0,0,-3,0,6,1.5146925448447344,0
0,-7.623405136480864,0,0,1,0,1,18,-5.3795035453149085,1,0,-1,0,1,2.5218501649796847,1
0,-8.285937681221203,1,0,0,1,0,9,-9.302576386929639,0,0,-4,0,0,2.1578106087953426,0
0,-9.07943283561543,1,0,0,1,0,0,-8.588809919166959,0,0,-5,0,0,2.4203681286504293,0
0,-10.145255301460548,1,0,0,1,1,15,-10.24703799577049,0,0,-5,0,0,2.740840023925201,0
0,-7.623405136480864,0,0,0,0,1,10,-11.499800964265859,1,0,-3,0,1,2.5218501649796847,1
0,-9.38958776391927,1,0,0,0,1,4,-11.014293148484159,0,0,-4,0,0,2.243744592971112,1
0,-9.275177412741526,1,0,0,1,1,0,-5.3795035453149085,0,0,-3,0,3,2.2246235515243336,0
0,-7.623405136480864,1,0,0,0,1,1,-11.499800964265859,0,0,-3,0,2,2.5218501649796847,1
0,-7.623405136480864,1,0,0,0,0,1,-5.3795035453149085,0,0,-19,0,0,2.5218501649796847,1
0,-8.86971230463336,0,0,0,1,0,11,-8.090304779789008,0,1,-3,0,1,2.2246235515243336,0
0,-6.256071788002225,1,0,0,0,1,1,-9.536191238111144,0,0,-4,0,0,2.7692938263429285,1
0,-6.256071788002225,0,0,0,0,0,2,-7.762131345982491,0,1,-3,0,1,2.7692938263429285,1
0,-6.256071788002225,0,0,0,0,0,5,-7.762131345982491,0,1,-3,0,1,2.7692938263429285,1
0,-7.437205100358338,0,0,0,1,0,9,-5.810286461407363,0,1,-3,0,1,3.7441421327889857,0
0,-9.468368641772383,0,0,0,0,0,13,-5.3795035453149085,0,1,-3,0,1,2.501435951739211,1
0,-6.549269594239308,0,0,1,1,0,17,-5.810286461407363,0,1,-1,0,1,2.767293034665071,0
0,-8.285937681221203,1,0,0,0,0,1,-7.146302413206516,0,0,-5,0,0,2.1578106087953426,1
0,-9.23543708409201,0,0,1,1,1,15,-6.926379476592348,0,1,-1,0,1,2.0412203288596382,0
0,-6.256071788002225,0,0,1,1,1,15,-5.810286461407363,0,1,-1,0,1,2.7692938263429285,0
0,-6.256071788002225,1,0,0,1,0,9,-5.3795035453149085,0,0,-3,0,1,2.7692938263429285,0
0,-10.082734944479215,1,0,0,1,0,1,-8.964121989104436,0,0,-3,0,4,2.803360380906535,0
0,-6.256071788002225,1,0,0,1,1,11,-8.431748029132242,0,0,-3,0,0,2.7692938263429285,0
0,-8.041908238927158,1,0,0,1,0,6,-5.810286461407363,0,0,-3,0,3,2.07159836421881,0
0,-7.623405136480864,0,0,0,0,0,1,-5.810286461407363,0,1,-3,0,1,2.5218501649796847,1
0,-10.283405639941366,1,0,0,1,1,6,-8.473297032045114,0,0,-4,0,0,2.602689685444384,0
0,-8.473297032045114,1,0,1,1,1,10,-11.276657412951648,0,0,-1,0,2,3.0265039322207445,0
0,-8.767058150573277,0,0,0,1,0,2,-6.203360357730682,0,1,-6,0,1,2.327277705584417,0
0,-6.794785443308052,0,0,1,1,0,11,-5.810286461407363,0,1,-1,0,1,2.1210179685255763,0
0,-7.623405136480864,0,0,1,0,1,9,-7.344831780227323,0,1,-1,0,1,2.5218501649796847,1
0,-6.256071788002225,1,0,0,0,0,8,-8.87876214015328,0,0,-4,0,2,2.7692938263429285,1
0,-8.688893377723941,1,0,0,1,1,4,-8.82565231483933,0,0,-3,0,0,3.0985896589936988,0
0,-8.10697183227422,1,0,1,0,1,4,-8.090304779789008,0,0,-1,0,2,2.176433807667145,1
0,-8.10697183227422,1,0,1,1,1,8,-10.488200052587379,0,0,-1,0,2,2.176433807667145,0
0,-6.195253047967186,1,0,0,1,1,4,-7.807801382815679,0,0,-10,0,0,1.5146925448447344,0
0,-6.256071788002225,0,0,0,0,0,6,-5.810286461407363,0,1,-3,0,1,2.7692938263429285,1
0,-6.195253047967186,0,0,1,1,1,8,-6.549269594239308,0,0,-1,0,1,1.5146925448447344,0
0,-6.256071788002225,0,0,0,0,1,9,-6.256071788002225,0,1,-3,0,1,2.7692938263429285,1
0,-9.23543708409201,1,0,1,1,0,3,-6.926379476592348,0,0,-1,0,2,2.0412203288596382,0
0,-7.610534945960329,0,0,1,1,0,4,-9.302576386929639,0,0,-1,0,1,2.972975286431375,0
0,-7.437205100358338,1,0,0,0,0,18,-11.499800964265859,0,0,-3,0,0,3.7441421327889857,0
0,-8.696440583359324,1,0,0,1,1,4,-8.87876214015328,0,0,-7,0,3,2.3178525651248343,0
0,-8.041908238927158,1,0,0,0,1,1,-5.810286461407363,0,0,-3,0,2,2.07159836421881,1
0,-6.195253047967186,1,0,0,0,0,4,-12.480630217277586,0,0,-4,0,0,1.5146925448447344,1
0,-11.014293148484159,0,0,0,1,1,2,-6.801595912310578,0,1,-3,0,1,1.8718021769015916,0
0,-6.794785443308052,1,0,0,1,0,15,-10.746029161889478,0,0,-8,0,0,2.1210179685255763,0
0,-7.146302413206516,1,0,0,1,0,3,-6.8422755479438395,0,0,-5,0,0,2.19883358814192,0
0,-7.146302413206516,1,0,0,1,1,3,-13.579242505945695,0,0,-7,0,0,2.19883358814192,0
0,-8.285937681221203,1,0,0,1,1,3,-11.014293148484159,0,0,-3,0,2,2.1578106087953426,0
0,-6.549269594239308,1,0,0,1,1,3,-8.041908238927158,0,0,-9,0,0,2.767293034665071,0
0,-9.172523258681442,1,0,0,1,1,13,-12.192948144825804,0,0,-5,0,0,2.0088239744658827,0
0,-10.145255301460548,1,0,0,1,1,20,-9.374549886554728,0,0,-3,0,2,2.3353749158170367,0
0,-6.195253047967186,0,0,1,1,1,7,-12.88609532538575,0,1,-1,0,1,1.5146925448447344,0
0,-7.437205100358338,1,0,0,0,1,23,-9.536191238111144,0,0,-4,0,0,3.7441421327889857,0
1,-6.256071788002225,1,0,0,0,0,1,-8.437578949443035,0,0,-5,0,0,2.7692938263429285,0
0,-7.623405136480864,1,0,0,0,1,3,-8.241704426244377,0,0,-4,0,0,2.5218501649796847,1
0,-9.94165634621931,1,0,0,1,1,8,-10.488200052587379,0,0,-4,0,0,2.538973871058276,0
0,-9.468368641772383,1,0,1,1,1,4,-5.810286461407363,0,0,-1,0,2,2.501435951739211,0
0,-8.041908238927158,0,0,1,1,1,79,-8.251366337156114,0,1,-1,0,1,2.07159836421881,0
0,-8.944513517716059,0,0,1,0,1,39,-8.285937681221203,0,1,-1,0,2,2.6888188391743224,0
0,-6.256071788002225,0,0,1,1,1,12,-6.203360357730682,0,0,-1,0,1,2.7692938263429285,0
0,-8.285937681221203,1,0,1,0,1,2,-5.810286461407363,0,0,-1,0,11,2.1578106087953426,0
0,-6.195253047967186,0,0,0,1,1,11,-7.437205100358338,0,0,-3,0,1,1.5146925448447344,0
0,-8.467254717589151,1,0,1,1,1,1,-5.3795035453149085,0,0,-1,0,2,4.418840607796598,0
0,-9.59025845938142,1,0,0,0,1,1,-11.78748303671764,0,0,-3,0,0,3.295836866004329,0
0,-10.534720068222272,1,0,0,1,0,47,-11.276657412951648,0,0,-4,0,0,1.6582280766035324,0
0,-9.275177412741526,1,0,1,0,0,1,-5.810286461407363,0,0,-1,0,2,2.2246235515243336,0
0,-8.041908238927158,1,0,0,1,0,3,-9.915680859816048,0,0,-5,0,0,2.07159836421881,0
0,-8.251366337156114,1,0,0,1,1,11,-6.255411939743378,0,0,-3,0,0,2.619825967687371,0
0,-6.256071788002225,1,0,0,0,1,1,-5.3795035453149085,0,0,-3,0,2,2.7692938263429285,1
0,-9.995723567489584,1,0,0,1,1,2,-9.275177412741526,0,0,-8,0,0,2.890371757896165,0
0,-7.829849520037441,1,0,0,1,0,7,-8.041908238927158,0,0,-3,0,3,4.650780697240144,0
0,-8.041908238927158,1,0,0,1,0,12,-8.944513517716059,0,0,-6,0,0,2.07159836421881,0
0,-8.86971230463336,1,0,0,1,0,12,-8.595635884237359,0,0,-4,0,0,2.2246235515243336,0
0,-8.86971230463336,1,0,0,0,1,5,-6.433258038231307,0,0,-6,0,0,2.2246235515243336,1
0,-6.195253047967186,1,0,0,1,1,2,-9.374549886554728,0,0,-3,0,0,1.5146925448447344,0
0,-11.014293148484159,1,0,0,0,0,4,-10.634803526779255,0,0,-17,0,0,1.8718021769015916,0
0,-8.86971230463336,0,0,0,1,1,6,-5.3795035453149085,0,1,-3,0,1,2.2246235515243336,0
0,-9.772580016175375,1,0,0,1,1,2,-5.810286461407363,0,0,-2,0,0,3.80666248977032,0
0,-7.437205100358338,1,0,0,0,0,1,-7.747360028662178,0,0,-3,0,2,3.7441421327889857,1
0,-9.59025845938142,1,0,0,1,1,5,-12.88609532538575,0,0,-11,0,0,2.602689685444384,0
0,-9.59025845938142,1,0,0,1,1,4,-8.181079804427942,0,0,-5,0,0,2.602689685444384,0
0,-6.549269594239308,1,0,0,1,0,2,-10.178045124283539,0,0,-3,0,4,2.767293034665071,0
0,-8.516647472918727,1,0,0,0,0,1,-10.21194667595922,0,0,-7,0,0,1.2124474313169082,0
0,-8.041908238927158,1,0,0,0,1,10,-7.623405136480864,0,0,-3,0,1,2.07159836421881,0
0,-8.516647472918727,1,0,0,0,0,2,-9.667219500517549,0,0,-3,0,0,1.2124474313169082,0
0,-7.437205100358338,1,0,0,0,1,5,-10.940185176330436,0,0,-5,0,0,3.7441421327889857,0
1,-6.256071788002225,1,0,0,0,1,1,-8.111182364810563,0,0,-8,0,0,2.7692938263429285,0
0,-6.256071788002225,0,0,0,0,0,1,-8.227384372469627,0,1,-5,1,13,2.7692938263429285,1
0,-6.256071788002225,1,0,0,0,1,1,-5.810286461407363,0,0,-3,0,8,2.7692938263429285,1
0,-8.251366337156114,1,0,0,0,1,1,-5.810286461407363,0,0,-9,0,9,2.619825967687371,0
0,-8.041908238927158,0,0,0,0,1,12,-5.810286461407363,0,1,-3,0,1,2.07159836421881,0
0,-5.810286461407363,1,0,1,0,1,15,-11.276657412951648,0,0,4,0,0,5.204006687076795,1
0,-6.256071788002225,1,0,0,0,0,2,-10.534720068222272,0,0,-9,0,0,2.7692938263429285,1
0,-6.195253047967186,0,0,1,1,1,24,-7.146302413206516,0,0,-1,0,1,1.5146925448447344,0
0,-8.944513517716059,0,0,1,0,1,1,-6.195253047967186,0,1,-1,0,1,2.6888188391743224,0
1,-6.324357695868357,0,0,1,0,1,41,-8.041908238927158,0,1,-1,0,1,4.952299717083292,0
0,-6.195253047967186,0,0,1,0,0,1,-6.794785443308052,0,0,-1,0,1,1.5146925448447344,1
0,-6.256071788002225,0,0,1,1,1,17,-6.60476359492065,0,1,-1,0,1,2.7692938263429285,0
0,-8.136824795423902,0,0,0,0,1,21,-6.255411939743378,0,1,-4,0,1,4.343805421853684,1
0,-6.195253047967186,1,0,1,1,1,19,-13.579242505945695,0,0,-1,0,2,1.5146925448447344,0
0,-6.549269594239308,1,0,1,0,1,4,-5.810286461407363,0,0,-1,0,3,2.767293034665071,0
0,-8.10697183227422,1,0,1,1,1,3,-13.579242505945695,0,0,-1,0,0,2.176433807667145,0
0,-6.195253047967186,1,0,0,1,0,6,-13.579242505945695,0,0,-9,0,0,1.5146925448447344,0
0,-9.468368641772383,1,0,0,1,0,9,-9.915680859816048,0,0,-6,0,0,2.501435951739211,0
0,-8.473297032045114,1,0,0,1,0,5,-5.810286461407363,0,0,-3,0,8,3.0265039322207445,0
0,-6.256071788002225,0,0,1,0,1,1,-5.810286461407363,1,0,-1,0,1,2.7692938263429285,1
0,-6.855410065124486,0,0,0,1,1,4,-9.222533679256102,0,1,-3,0,1,3.42799557481688,0
0,-6.2064961395413665,1,0,0,1,0,28,-10.052881981329532,0,0,-4,0,0,5.0701612734102826,0
0,-6.195253047967186,0,0,1,1,0,3,-5.810286461407363,0,1,-1,0,1,1.5146925448447344,0
0,-5.810286461407363,0,0,1,0,1,1,-5.810286461407363,1,0,-1,0,1,5.204006687076795,1
0,-8.10697183227422,1,0,1,1,0,4,-5.810286461407363,0,0,-1,0,3,2.176433807667145,0
0,-6.433258038231307,1,0,0,1,0,9,-13.579242505945695,0,0,-4,0,0,6.452837287154442,0
1,-6.794785443308052,1,0,1,0,0,49,-5.810286461407363,0,0,-1,0,12,2.1210179685255763,0
1,-6.794785443308052,0,0,1,0,1,1,-5.810286461407363,0,1,-1,0,21,2.1210179685255763,0
0,-6.195253047967186,1,0,1,0,1,1,-5.810286461407363,0,0,-1,0,20,1.5146925448447344,1
0,-6.195253047967186,0,0,0,0,0,22,-6.794785443308052,0,1,-3,0,1,1.5146925448447344,1
0,-5.810286461407363,1,0,1,1,0,2,-7.17566830801088,0,0,-1,0,1,5.204006687076795,0
0,-8.251366337156114,0,0,1,1,1,10,-7.587777958837713,0,1,-1,0,1,2.619825967687371,0
0,-8.285937681221203,1,0,0,1,1,5,-8.348133889091107,0,0,-3,0,1,2.1578106087953426,0
0,-6.549269594239308,0,0,1,1,0,20,-9.330747263896336,0,1,-1,0,1,2.767293034665071,0
0,-6.256071788002225,1,0,1,0,1,9,-5.810286461407363,0,0,-1,0,0,2.7692938263429285,1
0,-9.275177412741526,1,0,0,1,1,1,-8.623415448344433,0,0,-4,0,0,2.2246235515243336,0
0,-9.136591249455378,0,0,1,1,1,5,-5.3795035453149085,0,1,-1,0,1,2.1400661634962708,0
0,-7.623405136480864,1,0,1,0,0,1,-5.810286461407363,0,0,-1,0,9,2.5218501649796847,0
0,-6.256071788002225,0,0,1,1,1,34,-7.524803159676324,0,1,-1,0,1,2.7692938263429285,0
0,-6.549269594239308,1,0,1,1,1,4,-8.280925139397658,0,0,-1,0,2,2.767293034665071,0
0,-9.452108120900602,0,0,1,1,1,0,-6.549269594239308,0,0,-1,0,1,1.824549292051046,0
0,-7.610534945960329,0,0,1,1,0,24,-9.89036305183176,1,0,-1,0,1,2.972975286431375,0
0,-6.256071788002225,1,0,1,0,0,14,-9.968324593301471,0,0,-1,0,21,2.7692938263429285,0
0,-9.07943283561543,0,0,0,1,1,3,-5.3795035453149085,0,0,-3,0,1,2.4203681286504293,0
0,-9.275177412741526,1,0,0,1,1,13,-10.113506603145968,0,0,-4,0,0,2.512305623976115,0
0,-8.041908238927158,0,0,1,0,1,27,-7.623405136480864,0,1,-1,0,1,2.07159836421881,0
0,-7.623405136480864,0,0,1,0,1,29,-6.195253047967186,0,1,-1,0,1,2.5218501649796847,1
0,-6.195253047967186,0,0,1,1,0,3,-8.27593759788662,0,0,-1,0,1,1.5146925448447344,0
0,-6.195253047967186,0,0,1,1,0,24,-5.3795035453149085,0,1,-1,0,1,1.5146925448447344,0
0,-5.810286461407363,0,0,1,0,1,2,-8.227384372469627,0,0,-1,0,1,5.204006687076795,1
0,-11.014293148484159,1,0,0,1,1,3,-6.60476359492065,0,0,-5,0,0,1.8718021769015916,0
0,-6.195253047967186,0,0,1,1,1,11,-7.829849520037441,0,1,-1,0,1,1.5146925448447344,0
0,-7.146302413206516,1,0,0,1,1,2,-8.136824795423902,0,0,-4,0,0,2.19883358814192,0
0,-8.696440583359324,1,0,0,1,1,26,-9.222533679256102,0,0,-6,0,0,2.3178525651248343,0
