	var	amp	igauche2_2	idoc	iphrase	biggestStep	avgStep
" GUM_academic_librarians-21
_1"	0.0017727728625868758	0.0	-0.08323252201080322	-0.048542898148298264	-0.04541303443668576	0.0	0.01025196744280979
" GUM_bio_byron-9
_1"	0.004779422873179444	0.005784790962934494	0.19674327969551086	0.0768144279718399	0.017081239332317116	-0.00979527086019516	0.015099541127529675
" GUM_conversation_grounded-10
_1"	-0.005181872749267222	-0.060095131397247314	-0.07044074684381485	0.023908503353595734	0.004553319999214378	-0.06678254902362823	-0.026600507240403803
" GUM_conversation_grounded-16
_1"	0.0014390941669718167	0.05374807119369507	-0.04933324456214905	0.045885004103183746	-0.043152115121483814	0.04704444110393524	0.014888325209418934
" GUM_conversation_grounded-18
_1"	0.0006592100388399594	0.0	0.06879757344722748	-0.04789618402719498	0.008438117174478649	0.0	0.0011730501511252045
" GUM_conversation_grounded-25
_1"	-0.009113010563139888	-0.18141844868659973	-0.008883204311132431	0.08182602003216743	0.05602866560220718	-0.23781821131706238	-0.0662473930252923
" GUM_conversation_grounded-76
_1"	0.001401236769594888	-0.009142138063907623	-4.023313522338867e-07	-1.2665987014770508e-07	-0.00038835733508069126	-0.04445168003439903	-0.00454875870702276
" GUM_conversation_grounded-107
_1"	0.0035379577423272053	0.07404997199773788	0.11827854439616203	0.03535382077097893	0.05084933411507381	0.06864247471094131	0.03611917433639368
" GUM_conversation_grounded-134
_1"	-0.0009037681133091911	-0.062249720096588135	-0.000962892547249794	-0.10856794007122517	-0.0837371475107613	0.002257212996482849	0.01775235531258057
" GUM_conversation_risk-109
_1"	0.0014514609501161957	-0.01988375186920166	0.267334783449769	-0.08759172822563344	0.06384548474103213	0.002682499587535858	0.007033157540296292
" GUM_fiction_beast-3
_3"	0.0004499505286305709	0.003458380699157715	-9.462237358093262e-07	-7.674098014831543e-07	0.0001247689217226955	0.009049147367477417	0.0027527084904948873
" GUM_fiction_beast-5
_1"	-0.010489920741356587	-0.33726316690444946	-0.3212715983390808	-0.18873700499534607	-0.1776289994035054	-0.049052685499191284	-0.01974165421265822
" GUM_fiction_beast-57
_1"	0.001263049824285857	0.0	0.24492691457271576	0.09547115117311478	0.07309042171835295	0.0	-0.0060714120085047785
" GUM_fiction_lunre-9
_1"	0.002866571595999845	0.0025586485862731934	-0.06439247727394104	0.17534266039729118	0.1325207464803681	0.0	-0.015477520172046788
" GUM_fiction_lunre-9
_2"	0.001188746985399669	0.008453607559204102	-0.254527410492301	-0.1419702283737213	-0.19895592144210683	0.0	0.008844849725860637
" GUM_fiction_lunre-13
_1"	0.0022640847282329978	-0.01493852585554123	0.1419203020632267	-0.10582258552312851	0.058392372892614314	-0.004284583032131195	0.008106785280341727
